cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W9_tile_39_cell_161,tile_W9_39,W9,9w_1d,12230.0,4225.0,1735.27956,599.72352,1735.27956,599.72352,142,207.0,3,Hofbauer cells,0.668345117480193
W9_tile_39_cell_178,tile_W9_39,W9,9w_1d,11633.0,3845.0,1650.5175,545.77112,1650.5175,545.77112,127,204.0,3,Fibroblast2,0.939621202402464
W9_tile_39_cell_179,tile_W9_39,W9,9w_1d,12456.0,4755.0,1767.36704,674.9729199999999,1767.36704,674.9729199999999,277,648.0,5,unknown3,0.478483517221144
W9_tile_39_cell_181,tile_W9_39,W9,9w_1d,11703.0,4069.0,1660.4561,577.5746399999999,1660.4561,577.5746399999999,134,235.0,0,vCTB2,0.538234907023899
W9_tile_39_cell_183,tile_W9_39,W9,9w_1d,11512.0,5118.0,1633.33792,726.51166,1633.33792,726.51166,139,214.0,4,Fibroblast2,0.665780900487703
W9_tile_39_cell_191,tile_W9_39,W9,9w_1d,11216.0,4680.0,1591.3118399999998,664.32442,1591.3118399999998,664.32442,149,253.0,3,Fibroblast2,0.959376688460499
W9_tile_39_cell_195,tile_W9_39,W9,9w_1d,12214.0,4368.0,1733.00788,620.02666,1733.00788,620.02666,96,143.0,8,Fibroblast1,0.460034219419663
W9_tile_39_cell_208,tile_W9_39,W9,9w_1d,11827.0,3952.0,1678.06162,560.96298,1678.06162,560.96298,136,207.0,9,Hofbauer cells,0.455804793274553
W9_tile_39_cell_22,tile_W9_39,W9,9w_1d,11517.0,4979.0,1634.04782,706.77644,1634.04782,706.77644,176,300.0,3,Fibroblast2,0.772633973298923
W9_tile_39_cell_222,tile_W9_39,W9,9w_1d,11464.0,5297.0,1626.52288,751.92608,1626.52288,751.92608,284,571.0,9,Hofbauer cells,0.593167155501013
W9_tile_39_cell_228,tile_W9_39,W9,9w_1d,12056.0,4511.0,1710.57504,640.3298,1710.57504,640.3298,126,235.0,0,vCTB2,0.444432777667002
W9_tile_39_cell_240,tile_W9_39,W9,9w_1d,11814.0,4801.0,1676.21588,681.504,1676.21588,681.504,110,167.0,10,STB,0.620198778392158
W9_tile_39_cell_273,tile_W9_39,W9,9w_1d,11405.0,5139.0,1618.14606,729.49324,1618.14606,729.49324,131,233.0,3,Hofbauer cells,0.465456036629646
W9_tile_39_cell_282,tile_W9_39,W9,9w_1d,11306.0,5184.0,1604.09004,735.88234,1604.09004,735.88234,138,203.0,3,Fibroblast2,0.919892624839132
W9_tile_39_cell_284,tile_W9_39,W9,9w_1d,11274.0,3882.0,1599.54668,551.02438,1599.54668,551.02438,76,103.0,4,Fibroblast2,0.360491234994901
W9_tile_39_cell_285,tile_W9_39,W9,9w_1d,12126.0,4319.0,1720.51364,613.0696399999999,1720.51364,613.0696399999999,283,642.0,9,Hofbauer cells,0.712376585164986
W9_tile_39_cell_287,tile_W9_39,W9,9w_1d,11339.0,3852.0,1608.77538,546.76498,1608.77538,546.76498,101,150.0,3,Fibroblast2,0.717221722279641
W9_tile_39_cell_290,tile_W9_39,W9,9w_1d,12336.0,4737.0,1750.32944,672.41728,1750.32944,672.41728,258,503.0,5,vCTBp,0.3774811197279
W9_tile_39_cell_292,tile_W9_39,W9,9w_1d,11891.0,4221.0,1687.14834,599.1555999999999,1687.14834,599.1555999999999,194,365.0,5,STB,0.333975027910148
W9_tile_39_cell_294,tile_W9_39,W9,9w_1d,12148.0,4619.0,1723.6372,655.66364,1723.6372,655.66364,294,821.0,5,unknown3,0.367542431859623
W9_tile_39_cell_309,tile_W9_39,W9,9w_1d,11866.0,5436.0,1683.59884,771.6613,1683.59884,771.6613,272,537.0,3,Fibroblast2,0.852641012481684
W9_tile_39_cell_310,tile_W9_39,W9,9w_1d,11606.0,3770.5,1646.68404,535.19361,1646.68404,535.19361,128,208.0,8,Fibroblast1,0.601295684222394
W9_tile_39_cell_314,tile_W9_39,W9,9w_1d,11515.0,4815.0,1633.76386,683.49172,1633.76386,683.49172,352,887.0,9,Hofbauer cells,0.672587115494976
W9_tile_39_cell_315,tile_W9_39,W9,9w_1d,11826.0,4040.5,1677.9196399999998,573.52821,1677.9196399999998,573.52821,120,206.0,8,Fibroblast1,0.956975530813339
W9_tile_39_cell_319,tile_W9_39,W9,9w_1d,12430.0,4426.5,1763.67556,628.33249,1763.67556,628.33249,126,214.0,4,Fibroblast2,0.522477820256871
W9_tile_39_cell_355,tile_W9_39,W9,9w_1d,12844.0,4835.5,1822.45528,686.4023099999999,1822.45528,686.4023099999999,83,124.0,0,vCTB2,0.478930538143149
W9_tile_39_cell_357,tile_W9_39,W9,9w_1d,11181.0,3933.0,1586.34254,558.26536,1586.34254,558.26536,146,218.0,12,Fibroblast2,0.874042057753442
W9_tile_39_cell_371,tile_W9_39,W9,9w_1d,11166.0,5052.0,1584.21284,717.14098,1584.21284,717.14098,219,389.0,3,Fibroblast2,0.917572726700873
W9_tile_39_cell_383,tile_W9_39,W9,9w_1d,11912.0,5524.0,1690.12992,784.15554,1690.12992,784.15554,80,103.0,4,Fibroblast1,0.437279472004135
W9_tile_39_cell_386,tile_W9_39,W9,9w_1d,12183.0,4242.0,1728.6065,602.13718,1728.6065,602.13718,193,357.0,3,Hofbauer cells,0.707321804484907
W9_tile_39_cell_397,tile_W9_39,W9,9w_1d,11689.5,5396.0,1658.53937,765.9821,1658.53937,765.9821,147,238.0,4,Fibroblast2,0.321956866918732
W9_tile_39_cell_399,tile_W9_39,W9,9w_1d,12316.0,4364.0,1747.48984,619.45874,1747.48984,619.45874,162,287.0,3,Fibroblast2,0.949511518811471
W9_tile_39_cell_403,tile_W9_39,W9,9w_1d,11102.0,4005.0,1575.12612,568.48792,1575.12612,568.48792,101,127.0,12,Fibroblast1,0.340868646424386
W9_tile_39_cell_419,tile_W9_39,W9,9w_1d,12108.0,5270.0,1717.958,748.09262,1717.958,748.09262,131,239.0,5,vCTB2,0.501263081198144
W9_tile_39_cell_433,tile_W9_39,W9,9w_1d,11304.0,4264.0,1603.8060799999998,605.2607399999999,1603.8060799999998,605.2607399999999,93,121.0,4,Fibroblast2,0.428284247086401
W9_tile_39_cell_443,tile_W9_39,W9,9w_1d,11557.0,4662.0,1639.72702,661.76878,1639.72702,661.76878,88,123.0,4,Fibroblast2,0.329978153643986
W9_tile_39_cell_465,tile_W9_39,W9,9w_1d,11985.0,5113.5,1700.49446,725.87275,1700.49446,725.87275,318,786.0,5,unknown3,0.426640407603774
W9_tile_39_cell_471,tile_W9_39,W9,9w_1d,12156.0,5315.0,1724.77304,754.48172,1724.77304,754.48172,153,252.0,5,vCTB2,0.264273318996384
W9_tile_39_cell_483,tile_W9_39,W9,9w_1d,12835.0,3900.0,1821.17746,553.58002,1821.17746,553.58002,110,166.0,0,vCTB2,0.492398216836738
W9_tile_39_cell_493,tile_W9_39,W9,9w_1d,11482.0,3760.0,1629.07852,533.70282,1629.07852,533.70282,229,454.0,3,Fibroblast2,0.937737233270432
W9_tile_39_cell_494,tile_W9_39,W9,9w_1d,12294.0,5454.0,1744.36628,774.21694,1744.36628,774.21694,69,86.0,0,vCTB2,0.502860991660899
W9_tile_39_cell_500,tile_W9_39,W9,9w_1d,12284.0,5519.0,1742.9464799999998,783.44564,1742.9464799999998,783.44564,83,127.0,0,vCTB2,0.598863428319695
W9_tile_39_cell_513,tile_W9_39,W9,9w_1d,12848.0,4144.5,1823.0232,588.29413,1823.0232,588.29413,137,196.0,8,Fibroblast2,0.41022572079676
W9_tile_39_cell_520,tile_W9_39,W9,9w_1d,11207.0,5216.0,1590.03402,740.4257,1590.03402,740.4257,121,179.0,4,Fibroblast2,0.550749348213007
W9_tile_39_cell_539,tile_W9_39,W9,9w_1d,11619.5,5095.0,1648.60077,723.24612,1648.60077,723.24612,187,302.0,3,Fibroblast2,0.966354992042968
W9_tile_39_cell_549,tile_W9_39,W9,9w_1d,12843.5,4350.0,1822.38429,617.47102,1822.38429,617.47102,96,128.0,8,Fibroblast1,0.428757511480516
W9_tile_39_cell_554,tile_W9_39,W9,9w_1d,11568.0,3881.5,1641.2888,550.95339,1641.2888,550.95339,117,176.0,8,Fibroblast2,0.435798118531276
W9_tile_39_cell_58,tile_W9_39,W9,9w_1d,12292.0,4157.0,1744.08232,590.06888,1744.08232,590.06888,231,557.0,9,Hofbauer cells,0.729103691371523
W9_tile_39_cell_588,tile_W9_39,W9,9w_1d,12411.0,4062.0,1760.97794,576.58078,1760.97794,576.58078,81,111.0,4,vCTB2,0.280330633273626
W9_tile_39_cell_592,tile_W9_39,W9,9w_1d,11540.0,5055.0,1637.31336,717.56692,1637.31336,717.56692,296,663.0,3,Fibroblast2,0.922762078972565
W9_tile_39_cell_607,tile_W9_39,W9,9w_1d,12862.5,4073.0,1825.08191,578.14256,1825.08191,578.14256,76,96.0,8,vCTB2,0.286775388948861
W9_tile_39_cell_608,tile_W9_39,W9,9w_1d,11394.0,4077.0,1616.58428,578.71048,1616.58428,578.71048,342,723.0,5,unknown3,0.424657254604299
W9_tile_39_cell_651,tile_W9_39,W9,9w_1d,12807.5,4437.0,1817.27301,629.82328,1817.27301,629.82328,394,1094.0,3,Hofbauer cells,0.390893367590745
W9_tile_39_cell_654,tile_W9_39,W9,9w_1d,12833.0,4729.5,1820.8935,671.35243,1820.8935,671.35243,136,200.0,0,vCTB2,0.36186610960089
W9_tile_39_cell_657,tile_W9_39,W9,9w_1d,11092.0,3788.0,1573.70632,537.67826,1573.70632,537.67826,178,272.0,8,Fibroblast1,0.588020139650959
W9_tile_39_cell_658,tile_W9_39,W9,9w_1d,12878.0,4665.0,1827.2826,662.19472,1827.2826,662.19472,162,277.0,5,unknown3,0.415016344124456
W9_tile_39_cell_659,tile_W9_39,W9,9w_1d,11533.0,4917.0,1636.3194999999998,697.97368,1636.3194999999998,697.97368,144,236.0,9,Hofbauer cells,0.803387923724916
W9_tile_39_cell_66,tile_W9_39,W9,9w_1d,12165.0,5259.5,1726.0508599999998,746.60183,1726.0508599999998,746.60183,109,152.0,0,vCTB2,0.470485087587454
W9_tile_39_cell_664,tile_W9_39,W9,9w_1d,12032.5,4449.5,1707.23851,631.59803,1707.23851,631.59803,95,144.0,0,vCTB2,0.690416417342996
W9_tile_39_cell_67,tile_W9_39,W9,9w_1d,11601.0,5004.0,1645.97414,710.32594,1645.97414,710.32594,176,301.0,3,Fibroblast2,0.986180002979821
W9_tile_39_cell_674,tile_W9_39,W9,9w_1d,12322.0,4306.0,1748.34172,611.2239,1748.34172,611.2239,222,408.0,8,Fibroblast1,0.564917531585515
W9_tile_39_cell_687,tile_W9_39,W9,9w_1d,11782.0,5458.0,1671.6725199999998,774.78486,1671.6725199999998,774.78486,129,183.0,4,Fibroblast2,0.306769454463858
W9_tile_39_cell_695,tile_W9_39,W9,9w_1d,11770.0,4755.0,1669.96876,674.9729199999999,1669.96876,674.9729199999999,158,277.0,10,STB,0.607459490284138
W9_tile_39_cell_696,tile_W9_39,W9,9w_1d,11773.0,5335.5,1670.3946999999998,757.39231,1670.3946999999998,757.39231,265,488.0,3,Fibroblast2,0.854861691136243
W9_tile_39_cell_705,tile_W9_39,W9,9w_1d,11577.0,5384.0,1642.5666199999998,764.27834,1642.5666199999998,764.27834,226,420.0,9,Fibroblast2,0.807771150341937
W9_tile_39_cell_706,tile_W9_39,W9,9w_1d,12452.0,4352.5,1766.79912,617.82597,1766.79912,617.82597,197,356.0,3,Hofbauer cells,0.766584590875243
W9_tile_39_cell_715,tile_W9_39,W9,9w_1d,11642.0,5307.0,1651.79532,753.34588,1651.79532,753.34588,95,128.0,4,Fibroblast2,0.37874631271172
W9_tile_39_cell_725,tile_W9_39,W9,9w_1d,12309.5,5481.0,1746.56697,778.0504,1746.56697,778.0504,65,90.0,0,vCTB2,0.566860168713104
W9_tile_39_cell_730,tile_W9_39,W9,9w_1d,12079.0,4150.0,1713.84058,589.07502,1713.84058,589.07502,222,485.0,9,Hofbauer cells,0.598191354411088
W9_tile_39_cell_769,tile_W9_39,W9,9w_1d,12710.0,4213.0,1803.42996,598.01976,1803.42996,598.01976,189,342.0,3,Fibroblast2,0.94204202595212
W9_tile_39_cell_776,tile_W9_39,W9,9w_1d,11824.0,4879.0,1677.63568,692.57844,1677.63568,692.57844,163,233.0,5,STB,0.449662278125086
W9_tile_39_cell_788,tile_W9_39,W9,9w_1d,12033.0,4387.0,1707.3094999999998,622.72428,1707.3094999999998,622.72428,161,300.0,5,vCTB2,0.410029736842502
W9_tile_39_cell_799,tile_W9_39,W9,9w_1d,12279.5,5421.5,1742.30757,769.60259,1742.30757,769.60259,81,114.0,0,vCTB2,0.531517478147805
W9_tile_39_cell_80,tile_W9_39,W9,9w_1d,11735.0,4689.0,1664.99946,665.6022399999999,1664.99946,665.6022399999999,160,249.0,5,STB,0.302939413745829
W9_tile_39_cell_801,tile_W9_39,W9,9w_1d,12166.5,4194.5,1726.26383,595.3931299999999,1726.26383,595.3931299999999,70,94.0,9,Hofbauer cells,0.427642961052441
W9_tile_39_cell_817,tile_W9_39,W9,9w_1d,11382.5,3837.5,1614.95151,544.70627,1614.95151,544.70627,93,124.0,4,Fibroblast2,0.532150674084751
W9_tile_39_cell_823,tile_W9_39,W9,9w_1d,11751.0,4004.0,1667.2711399999998,568.3459399999999,1667.2711399999998,568.3459399999999,163,271.0,8,Fibroblast1,0.866472739094143
W9_tile_39_cell_845,tile_W9_39,W9,9w_1d,12451.5,4107.0,1766.72813,582.96988,1766.72813,582.96988,75,112.0,9,vCTB2,0.491232138660976
W9_tile_39_cell_853,tile_W9_39,W9,9w_1d,12723.0,3764.5,1805.2757,534.34173,1805.2757,534.34173,63,86.0,0,vCTB2,0.453546216432827
W9_tile_39_cell_861,tile_W9_39,W9,9w_1d,12755.0,3826.0,1809.81906,543.0735,1809.81906,543.0735,186,304.0,10,STB,0.37152657975657
W9_tile_39_cell_863,tile_W9_39,W9,9w_1d,12834.0,4261.0,1821.03548,604.8348,1821.03548,604.8348,116,178.0,8,Fibroblast2,0.49027643923976
W9_tile_39_cell_886,tile_W9_39,W9,9w_1d,12268.0,4703.0,1740.6748,667.58996,1740.6748,667.58996,134,205.0,0,vCTB2,0.443912636174616
W9_tile_39_cell_888,tile_W9_39,W9,9w_1d,11458.5,3831.5,1625.74199,543.85439,1625.74199,543.85439,81,114.0,4,Fibroblast2,0.479285289001252
W9_tile_39_cell_930,tile_W9_39,W9,9w_1d,12030.0,5046.0,1706.88356,716.2891,1706.88356,716.2891,155,244.0,10,unknown3,0.365630995392014
W9_tile_39_cell_948,tile_W9_39,W9,9w_1d,11134.0,4337.0,1579.66948,615.62528,1579.66948,615.62528,176,392.0,9,Hofbauer cells,0.61898241437035
W9_tile_39_cell_961,tile_W9_39,W9,9w_1d,11557.0,4519.0,1639.72702,641.46564,1639.72702,641.46564,129,214.0,0,vCTB2,0.565293117620325
W9_tile_3_cell_127,tile_W9_3,W9,9w_1d,15153.0,13219.0,2150.2871,1876.69164,2150.2871,1876.69164,68,95.0,0,vCTB2,0.569081547744394
W9_tile_3_cell_128,tile_W9_3,W9,9w_1d,16288.0,13629.0,2311.4344,1934.90344,2311.4344,1934.90344,184,343.0,5,vCTBp,0.305622380442516
W9_tile_3_cell_137,tile_W9_3,W9,9w_1d,16166.0,14194.0,2294.11284,2015.12214,2294.11284,2015.12214,207,484.0,3,Fibroblast2,0.731528759022758
W9_tile_3_cell_139,tile_W9_3,W9,9w_1d,15002.0,13108.0,2128.84812,1860.93186,2128.84812,1860.93186,65,96.0,0,vCTB2,0.605853675176701
W9_tile_3_cell_141,tile_W9_3,W9,9w_1d,16412.0,13008.0,2329.03992,1846.73386,2329.03992,1846.73386,209,357.0,3,Fibroblast2,0.873917790055311
W9_tile_3_cell_162,tile_W9_3,W9,9w_1d,16254.0,13560.0,2306.60708,1925.10682,2306.60708,1925.10682,97,135.0,0,vCTB2,0.593393917376532
W9_tile_3_cell_167,tile_W9_3,W9,9w_1d,15591.0,12928.0,2212.47434,1835.37546,2212.47434,1835.37546,58,111.0,0,vCTB2,0.71724177749552
W9_tile_3_cell_179,tile_W9_3,W9,9w_1d,16261.5,14212.0,2307.67193,2017.67778,2307.67193,2017.67778,170,342.0,3,Fibroblast2,0.936995604841286
W9_tile_3_cell_180,tile_W9_3,W9,9w_1d,16373.0,14358.5,2323.5027,2038.47785,2323.5027,2038.47785,78,156.0,4,Fibroblast2,0.315479011628788
W9_tile_3_cell_191,tile_W9_3,W9,9w_1d,16466.5,14608.5,2336.77783,2073.97285,2336.77783,2073.97285,46,96.0,2,EVT2,0.338143561026452
W9_tile_3_cell_214,tile_W9_3,W9,9w_1d,16472.0,13555.0,2337.55872,1924.39692,2337.55872,1924.39692,153,285.0,3,Fibroblast2,0.91837293982038
W9_tile_3_cell_228,tile_W9_3,W9,9w_1d,16469.0,13990.0,2337.13278,1986.15822,2337.13278,1986.15822,138,261.0,5,vCTB2,0.497978083248357
W9_tile_3_cell_26,tile_W9_3,W9,9w_1d,16094.0,13292.5,2283.89028,1887.12717,2283.89028,1887.12717,120,188.0,5,vCTB2,0.366527665875404
W9_tile_3_cell_272,tile_W9_3,W9,9w_1d,16556.0,14542.5,2349.48504,2064.60217,2349.48504,2064.60217,45,90.0,2,vCTB2,0.381172982350664
W9_tile_3_cell_288,tile_W9_3,W9,9w_1d,16370.0,13200.0,2323.07676,1873.99402,2323.07676,1873.99402,158,249.0,3,Fibroblast2,0.979103821214533
W9_tile_3_cell_293,tile_W9_3,W9,9w_1d,16178.0,13092.0,2295.8166,1858.66018,2295.8166,1858.66018,76,111.0,4,Fibroblast2,0.445089335322774
W9_tile_3_cell_297,tile_W9_3,W9,9w_1d,15264.0,13210.0,2166.04688,1875.41382,2166.04688,1875.41382,142,267.0,5,vCTB2,0.511408651302619
W9_tile_3_cell_308,tile_W9_3,W9,9w_1d,16200.0,12933.0,2298.94016,1836.08536,2298.94016,1836.08536,154,255.0,3,Fibroblast2,0.872537104699226
W9_tile_3_cell_31,tile_W9_3,W9,9w_1d,16568.5,14655.0,2351.25979,2080.57492,2351.25979,2080.57492,88,188.0,7,EVT2,0.483756737785619
W9_tile_3_cell_335,tile_W9_3,W9,9w_1d,16110.0,13062.0,2286.16196,1854.40078,2286.16196,1854.40078,71,99.0,4,vCTB2,0.25384417908878
W9_tile_3_cell_367,tile_W9_3,W9,9w_1d,15819.0,14087.0,2244.84578,1999.93028,2244.84578,1999.93028,87,160.0,0,vCTB2,0.655767697140571
W9_tile_3_cell_40,tile_W9_3,W9,9w_1d,15791.5,13923.5,2240.94133,1976.71655,2240.94133,1976.71655,234,526.0,3,Fibroblast2,0.765950967979815
W9_tile_3_cell_404,tile_W9_3,W9,9w_1d,15982.0,14066.5,2267.98852,1997.01969,2267.98852,1997.01969,79,114.0,4,Fibroblast2,0.518739862631595
W9_tile_3_cell_432,tile_W9_3,W9,9w_1d,16548.0,14171.0,2348.3492,2011.8566,2348.3492,2011.8566,86,116.0,8,Fibroblast1,0.491698822227296
W9_tile_3_cell_435,tile_W9_3,W9,9w_1d,16507.0,14246.0,2342.52802,2022.5051,2342.52802,2022.5051,180,302.0,3,Fibroblast2,0.560961166688357
W9_tile_3_cell_454,tile_W9_3,W9,9w_1d,16534.0,13733.0,2346.36148,1949.66936,2346.36148,1949.66936,223,373.0,8,Fibroblast1,0.891981209171511
W9_tile_3_cell_466,tile_W9_3,W9,9w_1d,16555.0,13898.5,2349.34306,1973.16705,2349.34306,1973.16705,67,118.0,8,Fibroblast1,0.321544065664636
W9_tile_3_cell_496,tile_W9_3,W9,9w_1d,16036.0,13949.5,2275.65544,1980.40803,2275.65544,1980.40803,98,174.0,0,vCTB2,0.604324151831414
W9_tile_3_cell_504,tile_W9_3,W9,9w_1d,16294.0,14080.0,2312.28628,1998.93642,2312.28628,1998.93642,149,272.0,5,vCTB2,0.544711802955957
W9_tile_3_cell_52,tile_W9_3,W9,9w_1d,15904.0,14175.0,2256.91408,2012.42452,2256.91408,2012.42452,63,99.0,11,vCTB2,0.677383082977332
W9_tile_3_cell_536,tile_W9_3,W9,9w_1d,16341.0,14442.0,2318.95934,2050.33318,2318.95934,2050.33318,75,107.0,0,vCTB2,0.611341561605253
W9_tile_3_cell_539,tile_W9_3,W9,9w_1d,15171.0,13151.0,2152.84274,1867.037,2152.84274,1867.037,86,169.0,0,vCTB2,0.710912908867849
W9_tile_3_cell_558,tile_W9_3,W9,9w_1d,15890.0,13964.0,2254.92636,1982.46674,2254.92636,1982.46674,95,144.0,4,Fibroblast2,0.669655801786161
W9_tile_3_cell_569,tile_W9_3,W9,9w_1d,16434.0,14487.0,2332.16348,2056.72228,2332.16348,2056.72228,115,189.0,0,vCTB2,0.380843697591295
W9_tile_3_cell_580,tile_W9_3,W9,9w_1d,15546.0,12957.0,2206.08524,1839.49288,2206.08524,1839.49288,59,88.0,0,vCTB2,0.719212385768745
W9_tile_3_cell_592,tile_W9_3,W9,9w_1d,15999.0,14010.0,2270.40218,1988.99782,2270.40218,1988.99782,58,85.0,4,vCTB2,0.332115659825534
W9_tile_3_cell_640,tile_W9_3,W9,9w_1d,16562.0,13942.0,2350.33692,1979.34318,2350.33692,1979.34318,80,114.0,4,Fibroblast2,0.261221773616096
W9_tile_3_cell_653,tile_W9_3,W9,9w_1d,15942.0,14036.0,2262.30932,1992.6893,2262.30932,1992.6893,51,83.0,4,vCTB2,0.282662545153282
W9_tile_3_cell_667,tile_W9_3,W9,9w_1d,15963.0,12937.0,2265.2909,1836.65328,2265.2909,1836.65328,75,98.0,0,vCTB2,0.666204487131513
W9_tile_3_cell_699,tile_W9_3,W9,9w_1d,16176.0,13349.0,2295.53264,1895.14904,2295.53264,1895.14904,134,243.0,5,vCTB2,0.516268385923321
W9_tile_3_cell_703,tile_W9_3,W9,9w_1d,16053.0,12987.0,2278.0691,1843.75228,2278.0691,1843.75228,73,109.0,4,Fibroblast1,0.30102939419287
W9_tile_3_cell_71,tile_W9_3,W9,9w_1d,16246.5,13513.5,2305.54223,1918.50475,2305.54223,1918.50475,67,90.0,0,vCTB2,0.68653563562521
W9_tile_3_cell_724,tile_W9_3,W9,9w_1d,16359.0,14290.0,2321.51498,2028.75222,2321.51498,2028.75222,59,82.0,4,Fibroblast2,0.252803242232848
W9_tile_3_cell_757,tile_W9_3,W9,9w_1d,15928.0,14006.0,2260.3216,1988.4299,2260.3216,1988.4299,67,107.0,9,Hofbauer cells,0.525121445483083
W9_tile_3_cell_760,tile_W9_3,W9,9w_1d,16580.0,13982.0,2352.89256,1985.02238,2352.89256,1985.02238,77,115.0,4,Fibroblast2,0.385256087189096
W9_tile_3_cell_842,tile_W9_3,W9,9w_1d,16569.0,14295.0,2351.33078,2029.46212,2351.33078,2029.46212,83,105.0,8,Fibroblast1,0.293863835601222
W9_tile_3_cell_888,tile_W9_3,W9,9w_1d,16204.0,14397.5,2299.50808,2044.01507,2299.50808,2044.01507,127,212.0,5,vCTB2,0.454724261214292
W9_tile_3_cell_889,tile_W9_3,W9,9w_1d,16123.0,14406.0,2288.0077,2045.2219,2288.0077,2045.2219,59,80.0,0,vCTB2,0.586022095970254
W9_tile_3_cell_891,tile_W9_3,W9,9w_1d,16279.0,14311.0,2310.15658,2031.7338,2310.15658,2031.7338,315,727.0,3,Fibroblast2,0.83878881767773
W9_tile_3_cell_892,tile_W9_3,W9,9w_1d,16076.0,14278.0,2281.33464,2027.04846,2281.33464,2027.04846,275,659.0,5,unknown3,0.41072850292698
W9_tile_3_cell_893,tile_W9_3,W9,9w_1d,16356.0,14056.5,2321.08904,1995.59989,2321.08904,1995.59989,82,122.0,0,vCTB2,0.618446332647463
W9_tile_3_cell_894,tile_W9_3,W9,9w_1d,16077.0,14087.5,2281.47662,2000.00127,2281.47662,2000.00127,161,300.0,3,Fibroblast2,0.943139991809751
W9_tile_3_cell_895,tile_W9_3,W9,9w_1d,16203.0,14095.0,2299.3661,2001.06612,2299.3661,2001.06612,66,105.0,8,EVT2,0.321098142788576
W9_tile_3_cell_896,tile_W9_3,W9,9w_1d,15696.0,14064.0,2227.38224,1996.66474,2227.38224,1996.66474,95,176.0,0,vCTB2,0.634499895106591
W9_tile_3_cell_897,tile_W9_3,W9,9w_1d,15755.0,14029.0,2235.75906,1991.69544,2235.75906,1991.69544,128,295.0,5,vCTB2,0.584923227284623
W9_tile_3_cell_898,tile_W9_3,W9,9w_1d,16198.0,14017.0,2298.6562,1989.99168,2298.6562,1989.99168,78,145.0,0,vCTB2,0.704906041372208
W9_tile_3_cell_899,tile_W9_3,W9,9w_1d,16110.0,13977.0,2286.16196,1984.31248,2286.16196,1984.31248,114,199.0,5,vCTB2,0.582972454619047
W9_tile_3_cell_902,tile_W9_3,W9,9w_1d,15730.0,13946.5,2232.20956,1979.98209,2232.20956,1979.98209,102,184.0,4,Fibroblast2,0.341853984955875
W9_tile_3_cell_906,tile_W9_3,W9,9w_1d,15636.5,13886.0,2218.93443,1971.3923,2218.93443,1971.3923,179,328.0,8,Fibroblast1,0.85355007335483
W9_tile_3_cell_907,tile_W9_3,W9,9w_1d,15928.0,13892.0,2260.3216,1972.24418,2260.3216,1972.24418,132,255.0,11,vCTB2,0.412647832813696
W9_tile_3_cell_909,tile_W9_3,W9,9w_1d,15850.0,13854.0,2249.24716,1966.84894,2249.24716,1966.84894,115,254.0,5,vCTB2,0.652628671233822
W9_tile_3_cell_912,tile_W9_3,W9,9w_1d,16448.0,13839.0,2334.1512,1964.71924,2334.1512,1964.71924,135,240.0,10,STB,0.428191114267495
W9_tile_3_cell_914,tile_W9_3,W9,9w_1d,15619.0,13802.0,2216.44978,1959.46598,2216.44978,1959.46598,95,159.0,8,Fibroblast1,0.401287140001614
W9_tile_3_cell_916,tile_W9_3,W9,9w_1d,16367.5,13800.0,2322.72181,1959.18202,2322.72181,1959.18202,184,368.0,5,STB,0.310447304656567
W9_tile_3_cell_917,tile_W9_3,W9,9w_1d,15815.0,13776.0,2244.27786,1955.7745,2244.27786,1955.7745,77,129.0,0,vCTB2,0.601977291873982
W9_tile_3_cell_922,tile_W9_3,W9,9w_1d,16313.0,13730.0,2314.9839,1949.24342,2314.9839,1949.24342,88,133.0,0,vCTB2,0.663222183768944
W9_tile_3_cell_924,tile_W9_3,W9,9w_1d,15722.0,13736.0,2231.07372,1950.0953,2231.07372,1950.0953,157,295.0,5,STB,0.237100397479011
W9_tile_3_cell_932,tile_W9_3,W9,9w_1d,16461.0,13613.5,2335.99694,1932.70275,2335.99694,1932.70275,151,228.0,3,Fibroblast2,0.514667538807714
W9_tile_3_cell_94,tile_W9_3,W9,9w_1d,15915.0,14129.0,2258.47586,2005.89344,2258.47586,2005.89344,64,109.0,0,vCTB2,0.653730672191731
W9_tile_3_cell_942,tile_W9_3,W9,9w_1d,16408.0,13442.0,2328.472,1908.35318,2328.472,1908.35318,143,244.0,9,Hofbauer cells,0.50898663319514
W9_tile_3_cell_945,tile_W9_3,W9,9w_1d,16207.0,13449.0,2299.93402,1909.34704,2299.93402,1909.34704,145,245.0,5,vCTB2,0.424193532651438
W9_tile_3_cell_948,tile_W9_3,W9,9w_1d,16388.0,13397.0,2325.6324,1901.96408,2325.6324,1901.96408,71,99.0,4,Fibroblast2,0.290478443156585
W9_tile_3_cell_951,tile_W9_3,W9,9w_1d,16378.0,13356.0,2324.2126,1896.1429,2324.2126,1896.1429,95,121.0,4,Endothelial_cells,0.261302330869933
W9_tile_3_cell_953,tile_W9_3,W9,9w_1d,16333.0,13319.0,2317.8235,1890.88964,2317.8235,1890.88964,95,134.0,12,EVT2,0.248883912693549
