"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"SLC39A8",6.95536840604584e-11,-1.92599941855622,0.135,0.435,1.5359540051071e-06,"Upregulated in Coldspots"
"DRAM1",7.22578138926206e-11,1.31410859042806,0.321,0.057,1.59566930419074e-06,"Upregulated in Hotspots"
"TSPAN7",7.25352124608542e-11,5.07324898203064,0.223,0.01,1.60179509677304e-06,"Upregulated in Hotspots"
"FLVCR2",7.28307292783601e-11,-2.00620514952671,0.212,0.492,1.60832099465403e-06,"Upregulated in Coldspots"
"LINC01094",7.52392538451348e-11,2.96347412397489,0.29,0.041,1.66150844266211e-06,"Upregulated in Hotspots"
"ITGB5",7.5910783171539e-11,1.62975042246799,0.487,0.171,1.67633782477709e-06,"Upregulated in Hotspots"
"ASPH",7.62013206477492e-11,1.31375416344166,0.679,0.389,1.68275376386425e-06,"Upregulated in Hotspots"
"CTSB",7.6246562597865e-11,1.33132679288961,0.565,0.249,1.68375284184865e-06,"Upregulated in Hotspots"
"PFKFB3",7.63797702121059e-11,2.36564947231668,0.275,0.031,1.68669446559393e-06,"Upregulated in Hotspots"
"SNX18",7.77986301729977e-11,2.61890983264449,0.306,0.052,1.71802715011031e-06,"Upregulated in Hotspots"
"GRIN2C",7.91899063988746e-11,4.27301849440642,0.223,0.01,1.74875070300635e-06,"Upregulated in Hotspots"
"FBXL5",8.23108628074444e-11,1.66742466091313,0.461,0.15,1.81767078337679e-06,"Upregulated in Hotspots"
"AC110619.1",8.32280337986569e-11,-3.35755200461808,0.031,0.264,1.83792467037574e-06,"Upregulated in Coldspots"
"SP110",8.39539200548425e-11,2.47804729680464,0.28,0.036,1.85395441657109e-06,"Upregulated in Hotspots"
"SSBP2",8.43988187348181e-11,1.68958589312968,0.663,0.425,1.86377911412099e-06,"Upregulated in Hotspots"
"ATG9B",8.97174924320518e-11,-2.75132088714328,0.057,0.311,1.981231385377e-06,"Upregulated in Coldspots"
"TC2N",8.97192801930485e-11,-2.40053792958373,0.078,0.347,1.98127086450309e-06,"Upregulated in Coldspots"
"TPM3",9.1648822609306e-11,1.14684138832927,0.544,0.197,2.0238809496813e-06,"Upregulated in Hotspots"
"PIKFYVE",9.37922065187196e-11,1.43115716464212,0.596,0.306,2.07121329655288e-06,"Upregulated in Hotspots"
"LGR4",1.05742913065039e-10,-1.37381483655233,0.29,0.617,2.33512074921526e-06,"Upregulated in Coldspots"
"ARHGEF6",1.06038135749984e-10,3.30580842952409,0.254,0.026,2.3416401517669e-06,"Upregulated in Hotspots"
"ARHGAP4",1.07103283413886e-10,2.51457317282976,0.28,0.036,2.36516180762884e-06,"Upregulated in Hotspots"
"ITGB3",1.09543521741563e-10,-3.39231742277876,0.026,0.254,2.41904959061894e-06,"Upregulated in Coldspots"
"OSTF1",1.1503776271161e-10,1.54480537424917,0.544,0.244,2.54037891396049e-06,"Upregulated in Hotspots"
"ARHGAP12",1.16881326551566e-10,1.34994247105696,0.689,0.409,2.58109033423824e-06,"Upregulated in Hotspots"
"SIPA1L2",1.17246392563389e-10,2.06140054466414,0.42,0.124,2.58915208697731e-06,"Upregulated in Hotspots"
"PARP15",1.19881960393576e-10,3.27301849440642,0.254,0.026,2.64735333137134e-06,"Upregulated in Hotspots"
"GALNT1",1.2209888847932e-10,1.3915089637826,0.715,0.472,2.69630975428883e-06,"Upregulated in Hotspots"
"GIT2",1.22857982316525e-10,1.70781924850669,0.461,0.166,2.71307282349582e-06,"Upregulated in Hotspots"
"TRIM25",1.25180815571736e-10,-1.60388336261838,0.285,0.56,2.76436795027066e-06,"Upregulated in Coldspots"
"PDE3B",1.27723000115802e-10,2.07454695336505,0.415,0.124,2.82050701155725e-06,"Upregulated in Hotspots"
"RNASEH2B",1.3022265298071e-10,1.82312223791592,0.43,0.13,2.87570684577302e-06,"Upregulated in Hotspots"
"CLTC",1.32393419150873e-10,1.16512401517849,0.824,0.658,2.92364387510874e-06,"Upregulated in Hotspots"
"CASC4",1.33153789298216e-10,1.73360658207629,0.409,0.114,2.94043512907251e-06,"Upregulated in Hotspots"
"TFPI",1.3748784682377e-10,-0.602664502454615,0.43,0.767,3.03614412140931e-06,"Upregulated in Coldspots"
"SRGAP1",1.4303570548408e-10,1.20435849850619,0.57,0.249,3.15865748420494e-06,"Upregulated in Hotspots"
"CAB39",1.48553031101697e-10,1.50673733341565,0.627,0.368,3.28049658581878e-06,"Upregulated in Hotspots"
"TBC1D14",1.54933787285643e-10,1.8073549220576,0.528,0.249,3.42140282462885e-06,"Upregulated in Hotspots"
"CPXM2",1.59059034335081e-10,-4.35755200461808,0.01,0.218,3.5125006552216e-06,"Upregulated in Coldspots"
"IRAK3",1.59224026408008e-10,3.09515723304034,0.254,0.026,3.51614417516803e-06,"Upregulated in Hotspots"
"MCOLN1",1.61907702192626e-10,3.01792190799726,0.269,0.036,3.57540778751977e-06,"Upregulated in Hotspots"
"RNF216",1.6257684854838e-10,1.3536369546147,0.57,0.259,3.59018454649388e-06,"Upregulated in Hotspots"
"IFNAR2",1.62633672255525e-10,2.19967234483636,0.383,0.109,3.59143938441877e-06,"Upregulated in Hotspots"
"KCTD1",1.67076046017534e-10,-2.34577483684173,0.057,0.311,3.6895403242052e-06,"Upregulated in Coldspots"
"DUSP16",1.68944730404099e-10,-1.67928988326931,0.223,0.513,3.73080648151372e-06,"Upregulated in Coldspots"
"AMOTL1",1.69976414763089e-10,-1.11691775177915,0.337,0.679,3.75358916721329e-06,"Upregulated in Coldspots"
"KIAA0319",1.71846544435637e-10,-3.42321143072454,0.031,0.259,3.79488724077218e-06,"Upregulated in Coldspots"
"SYNE1",1.74472431555163e-10,2.06140054466414,0.316,0.057,3.85287470603267e-06,"Upregulated in Hotspots"
"TCF12",1.75798391377799e-10,1.18512051666028,0.933,0.959,3.88215587679593e-06,"Upregulated in Hotspots"
"CAPRIN2",1.81665482799571e-10,2.33342373372519,0.342,0.078,4.01171885666292e-06,"Upregulated in Hotspots"
"POSTN",1.85565050783798e-10,-2.87148525947732,0.047,0.29,4.09783301645861e-06,"Upregulated in Coldspots"
"HSD11B2",1.93760561774759e-10,-3,0.041,0.28,4.278814485672e-06,"Upregulated in Coldspots"
"PRKY",1.95061759000146e-10,3.86789646399265,0.228,0.016,4.30754882400022e-06,"Upregulated in Hotspots"
"RIMKLB",2.02408651785794e-10,-1.11660918690986,0.523,0.762,4.46979025738568e-06,"Upregulated in Coldspots"
"LGALS13",2.09481254614653e-10,-3.40209844357135,0.021,0.238,4.62597454565537e-06,"Upregulated in Coldspots"
"ZMYM2",2.22228787822189e-10,1.04875931191986,0.71,0.446,4.9074783214774e-06,"Upregulated in Hotspots"
"FGD2",2.26278632185831e-10,3.58496250072116,0.228,0.016,4.9969110345597e-06,"Upregulated in Hotspots"
"LCLAT1",2.26985552786975e-10,1.70781924850669,0.435,0.135,5.01252196219477e-06,"Upregulated in Hotspots"
"MPP7",2.27439505554962e-10,-1.91053837262366,0.13,0.415,5.02254660117023e-06,"Upregulated in Coldspots"
"STAT3",2.29297314442991e-10,1.25749622229236,0.539,0.212,5.06357259484457e-06,"Upregulated in Hotspots"
"RASA3",2.29581771585038e-10,4.90689059560852,0.202,0.005,5.06985426191239e-06,"Upregulated in Hotspots"
"AP001207.3",2.31011021047372e-10,-3.2667865406949,0.026,0.249,5.10141637778911e-06,"Upregulated in Coldspots"
"KCNAB2",2.31527379997568e-10,4.83289001416474,0.202,0.005,5.1128191324863e-06,"Upregulated in Hotspots"
"PTPRO",2.34983021326469e-10,2.83871909296694,0.28,0.041,5.18913005995243e-06,"Upregulated in Hotspots"
"UBL3",2.3558434854739e-10,1.76553474636298,0.43,0.14,5.20240916897201e-06,"Upregulated in Hotspots"
"CERT1",2.38564309258978e-10,1.298141842023,0.689,0.44,5.26821564136601e-06,"Upregulated in Hotspots"
"WDR41",2.38687217436871e-10,2.65711228647699,0.28,0.041,5.27092982265842e-06,"Upregulated in Hotspots"
"BBX",2.41050823569207e-10,-0.875688640423999,0.699,0.902,5.3231253368788e-06,"Upregulated in Coldspots"
"AF130417.1",2.49366865162298e-10,-3.37503943134692,0.016,0.228,5.50676848337903e-06,"Upregulated in Coldspots"
"CBR3-AS1",2.56963374925975e-10,-1.83399004856107,0.13,0.415,5.67452220849031e-06,"Upregulated in Coldspots"
"ST8SIA6-AS1",2.60875187747124e-10,-2.13750352374993,0.093,0.363,5.76090677101975e-06,"Upregulated in Coldspots"
"HES2",2.61477352557845e-10,-3.10852445677817,0.026,0.249,5.77420437653489e-06,"Upregulated in Coldspots"
"ITGAM",2.6338855267497e-10,2.46814883573841,0.264,0.031,5.81640940872135e-06,"Upregulated in Hotspots"
"ZNF431",2.71792242740542e-10,2.21790503034413,0.352,0.088,6.00198809643939e-06,"Upregulated in Hotspots"
"BACE2",2.71905417758823e-10,-1.5946450541185,0.233,0.523,6.00448734036808e-06,"Upregulated in Coldspots"
"STARD3NL",2.76128976315053e-10,2.65535182861255,0.269,0.036,6.09775618396532e-06,"Upregulated in Hotspots"
"STT3B",2.85170043770775e-10,-1.13197712611423,0.585,0.798,6.29741007659003e-06,"Upregulated in Coldspots"
"LINC01572",3.03803643686044e-10,2.88452278258006,0.316,0.067,6.70889586351891e-06,"Upregulated in Hotspots"
"SNX9",3.17013904227129e-10,-1.05444778402238,0.699,0.865,7.00061804704769e-06,"Upregulated in Coldspots"
"DUSP22",3.19731721512508e-10,3.01989955743771,0.264,0.036,7.06063560616072e-06,"Upregulated in Hotspots"
"DHX32",3.25543708155076e-10,-1.79552948666081,0.254,0.523,7.18898170718855e-06,"Upregulated in Coldspots"
"PITPNC1",3.29740101993403e-10,2.12553088208386,0.332,0.073,7.28165067232033e-06,"Upregulated in Hotspots"
"STK17A",3.4028124783223e-10,-2.42321143072454,0.119,0.383,7.51443079587913e-06,"Upregulated in Coldspots"
"CD4",3.43702843889739e-10,1.6338721012021,0.321,0.057,7.5899899016171e-06,"Upregulated in Hotspots"
"AC005532.1",3.53158428277602e-10,-3.6724253419715,0.036,0.259,7.79879757165429e-06,"Upregulated in Coldspots"
"MAGI1",3.58430838474313e-10,2.03197920453107,0.653,0.42,7.91522820602826e-06,"Upregulated in Hotspots"
"ASCC3",3.58814246081456e-10,-0.827621732987489,0.746,0.917,7.92369499621679e-06,"Upregulated in Coldspots"
"SRGAP2C",3.65866264839408e-10,2.06413033741972,0.415,0.145,8.07942472644866e-06,"Upregulated in Hotspots"
"WDPCP",3.67006243899047e-10,1.23703919730085,0.648,0.383,8.10459888402266e-06,"Upregulated in Hotspots"
"TTC23",3.71135711698776e-10,2.68182403997375,0.275,0.041,8.19578992144407e-06,"Upregulated in Hotspots"
"ALCAM",3.79200182341649e-10,2.05626821964675,0.259,0.031,8.37387762665063e-06,"Upregulated in Hotspots"
"GCM1",3.79898202886198e-10,-1.6959938131099,0.109,0.389,8.38929201433591e-06,"Upregulated in Coldspots"
"DEF6",3.90079387431797e-10,2.66296501272243,0.311,0.067,8.61412311265638e-06,"Upregulated in Hotspots"
"CLCN6",3.91506893296088e-10,2.28950661719499,0.321,0.067,8.64564672465752e-06,"Upregulated in Hotspots"
"PIP5K1A",3.92423894054455e-10,-1.35267161831847,0.425,0.663,8.66589685240453e-06,"Upregulated in Coldspots"
"WDR44",3.92932621619872e-10,1.81213998462298,0.42,0.135,8.67713108323163e-06,"Upregulated in Hotspots"
"SKAP2",4.03174309242454e-10,1.90948770709456,0.466,0.187,8.90329827100111e-06,"Upregulated in Hotspots"
"CTIF",4.07877907344496e-10,2.49825086752783,0.316,0.067,9.00716782788851e-06,"Upregulated in Hotspots"
"MTSS1",4.10814966439569e-10,2.64186489195563,0.632,0.503,9.072026903885e-06,"Upregulated in Hotspots"
"SETDB2",4.17993238260288e-10,2.11547721741994,0.306,0.057,9.23054468050193e-06,"Upregulated in Hotspots"
"EPSTI1",4.22675790486423e-10,2.68072148352659,0.244,0.026,9.33394948131169e-06,"Upregulated in Hotspots"
"C9",4.31808486729477e-10,2.49248158470419,0.415,0.161,9.53562681244705e-06,"Upregulated in Hotspots"
"DENND1B",4.33590645393386e-10,1.51558879768049,0.497,0.202,9.57498222222214e-06,"Upregulated in Hotspots"
"SNX3",4.45667779936402e-10,1.30306906763605,0.508,0.202,9.84168158433556e-06,"Upregulated in Hotspots"
"C21orf91",4.50290509965963e-10,-2.37345839552744,0.088,0.342,9.94376533157835e-06,"Upregulated in Coldspots"
"NRIP1",4.5100791242811e-10,1.16378816854444,0.829,0.694,9.95960773014995e-06,"Upregulated in Hotspots"
"CRYL1",4.59353120647224e-10,2.95935801550265,0.254,0.031,1.01438949632527e-05,"Upregulated in Hotspots"
"USP25",4.74506699829962e-10,-0.718505661668568,0.694,0.896,1.0478531452345e-05,"Upregulated in Coldspots"
"EPS8L2",4.88882796279088e-10,-3.20945336562895,0.036,0.259,1.07959987902311e-05,"Upregulated in Coldspots"
"AHDC1",4.93726909676267e-10,2.08246216019197,0.28,0.041,1.0902971346381e-05,"Upregulated in Hotspots"
"GADD45G",4.97089634288721e-10,-2.77529371282531,0.031,0.254,1.09772303939978e-05,"Upregulated in Coldspots"
"AGPAT5",5.28164079618082e-10,-2.44625622988956,0.207,0.461,1.16634473702061e-05,"Upregulated in Coldspots"
"MLLT3",5.28893539882528e-10,2.33664960059413,0.373,0.104,1.16795560412259e-05,"Upregulated in Hotspots"
"C21orf91-OT1",5.31983676416516e-10,-3.95419631038688,0.016,0.218,1.17477955263059e-05,"Upregulated in Coldspots"
"NOL4L",5.3305567824592e-10,3.05062607306997,0.233,0.021,1.17714685427047e-05,"Upregulated in Hotspots"
"NUMB",5.52411286620533e-10,0.916533177482685,0.751,0.461,1.21988984424412e-05,"Upregulated in Hotspots"
"SPTLC2",5.66044372575238e-10,1.81358687576912,0.383,0.109,1.2499957879579e-05,"Upregulated in Hotspots"
"UBE2W",5.67581121944117e-10,1.25677541536211,0.694,0.451,1.25338939158919e-05,"Upregulated in Hotspots"
"HMG20A",5.72830236339123e-10,1.78135971352466,0.378,0.109,1.26498101090769e-05,"Upregulated in Hotspots"
"GFPT1",5.90672345949514e-10,-1.18687813472351,0.415,0.694,1.30438174156031e-05,"Upregulated in Coldspots"
"GALNT10",5.9341247471737e-10,2.1926450779424,0.326,0.073,1.31043276791837e-05,"Upregulated in Hotspots"
"CD99L2",5.99442738857347e-10,-1.32912359629157,0.212,0.503,1.32374940021868e-05,"Upregulated in Coldspots"
"KDM7A",6.21530488367903e-10,-1.15357038859201,0.352,0.637,1.37252577746284e-05,"Upregulated in Coldspots"
"MPDZ",6.36896130250054e-10,2.03952836418664,0.451,0.176,1.4064577244312e-05,"Upregulated in Hotspots"
"PTK2B",6.46797385657565e-10,2.85244281158614,0.233,0.021,1.4283226667476e-05,"Upregulated in Hotspots"
"ATP9A",6.56685267104627e-10,3.0703893278914,0.249,0.031,1.45015807534715e-05,"Upregulated in Hotspots"
"RFX7",6.58864519918296e-10,1.3298477581836,0.611,0.326,1.45497051933557e-05,"Upregulated in Hotspots"
"OSBPL3",6.66568051170997e-10,2.05153030064008,0.425,0.155,1.47198222740091e-05,"Upregulated in Hotspots"
"SUSD1",6.74265334499063e-10,1.83399004856107,0.451,0.176,1.48898013817428e-05,"Upregulated in Hotspots"
"SYCP2L",6.87811949842856e-10,-2.03448837638529,0.083,0.337,1.51889512883798e-05,"Upregulated in Coldspots"
"RRAS2",6.9174412640848e-10,-1.7809902180582,0.238,0.497,1.52757855434785e-05,"Upregulated in Coldspots"
"ANKFY1",7.03082690217104e-10,1.40498383461492,0.466,0.166,1.55261750480643e-05,"Upregulated in Hotspots"
"RAP1GDS1",7.10786285695918e-10,1.31774029792393,0.466,0.171,1.56962935470229e-05,"Upregulated in Hotspots"
"SLC7A5",7.15247861033968e-10,-2.43538614467065,0.098,0.347,1.57948185152131e-05,"Upregulated in Coldspots"
"TMEM51",7.1951382856906e-10,2.58496250072116,0.311,0.067,1.58890238762905e-05,"Upregulated in Hotspots"
"RGS2",7.50887713820379e-10,3,0.259,0.036,1.65818533842954e-05,"Upregulated in Hotspots"
"ZFPM2-AS1",7.53766855356406e-10,2.48419952378624,0.368,0.109,1.66454334668355e-05,"Upregulated in Hotspots"
"RGS10",7.60980300992718e-10,2.03747470541866,0.295,0.052,1.68047279868222e-05,"Upregulated in Hotspots"
"DNAH11",8.01516288903746e-10,-2.58496250072116,0.047,0.28,1.76998842078614e-05,"Upregulated in Coldspots"
"LINC02365",8.06878942256066e-10,-4.78135971352466,0.005,0.192,1.78183076818407e-05,"Upregulated in Coldspots"
"HEXIM1",8.28714175340589e-10,-2.30985526258679,0.098,0.352,1.83004951340462e-05,"Upregulated in Coldspots"
"NUAK1",8.48565273479267e-10,3.0703893278914,0.228,0.021,1.87388669342426e-05,"Upregulated in Hotspots"
"PTPRN2",8.80742904987992e-10,4.89077093024524,0.202,0.01,1.94494455708498e-05,"Upregulated in Hotspots"
"PHKB",8.88673136295698e-10,1.02633414781346,0.731,0.513,1.96245688688179e-05,"Upregulated in Hotspots"
"LRRC8C",8.97620770647444e-10,3.03952836418664,0.228,0.021,1.98221594782075e-05,"Upregulated in Hotspots"
"KATNAL2",9.22438437734913e-10,4.60486205815886,0.202,0.01,2.03702080205001e-05,"Upregulated in Hotspots"
"CD276",9.40068601189876e-10,2.87446911791614,0.238,0.026,2.0759534920076e-05,"Upregulated in Hotspots"
"CNRIP1",9.61330647845723e-10,3.02553509210714,0.228,0.021,2.12290646963771e-05,"Upregulated in Hotspots"
"CAPZA2",9.62131824792004e-10,1.12748973512192,0.56,0.238,2.12467570868818e-05,"Upregulated in Hotspots"
"PAX8-AS1",9.62993547244968e-10,1.87446911791614,0.358,0.093,2.12657865038106e-05,"Upregulated in Hotspots"
"JARID2",9.84980706385233e-10,1.23827016584045,0.668,0.404,2.17513289391051e-05,"Upregulated in Hotspots"
"QSER1",1.00405378109688e-09,1.60572106088795,0.409,0.13,2.21725196479625e-05,"Upregulated in Hotspots"
"B3GNT2",1.05339887833561e-09,2.16146342269412,0.321,0.073,2.32622074302852e-05,"Upregulated in Hotspots"
"FAM168A",1.08088550575993e-09,1.47519893449561,0.549,0.264,2.38691946236966e-05,"Upregulated in Hotspots"
"GALC",1.09099736747773e-09,2.95419631038687,0.228,0.021,2.40924948660107e-05,"Upregulated in Hotspots"
"CAPN6",1.10326841963622e-09,-2.01282404035758,0.067,0.316,2.43634765108266e-05,"Upregulated in Coldspots"
"ESRP1",1.11528688343641e-09,-1.95935801550265,0.073,0.321,2.46288802469262e-05,"Upregulated in Coldspots"
"WWC2",1.11583532707687e-09,1.10374792483783,0.57,0.285,2.46409915278386e-05,"Upregulated in Hotspots"
"GNG7",1.11845039461184e-09,3.42146376843828,0.233,0.026,2.46987400642132e-05,"Upregulated in Hotspots"
"RAB11FIP2",1.12359866921317e-09,2.10691520391651,0.358,0.098,2.48124294122344e-05,"Upregulated in Hotspots"
"PPP1R12A",1.14441056764168e-09,0.958580072620019,0.813,0.684,2.52720185652312e-05,"Upregulated in Hotspots"
"AFAP1",1.14886495859381e-09,1.92283213947754,0.435,0.135,2.53703848806271e-05,"Upregulated in Hotspots"
"AKAP6",1.1580821338941e-09,3.67053823242723,0.254,0.036,2.55739277627833e-05,"Upregulated in Hotspots"
"PAQR3",1.18144705027622e-09,1.86736223142188,0.389,0.124,2.60898952112498e-05,"Upregulated in Hotspots"
"HACD4",1.21564627840873e-09,3.61470984411521,0.202,0.01,2.68451167661001e-05,"Upregulated in Hotspots"
"TXNIP",1.21735976664299e-09,0.970656038417856,0.461,0.155,2.68829557267771e-05,"Upregulated in Hotspots"
"PIP5K1B",1.24743333276806e-09,-1.84950837347255,0.13,0.399,2.75470702875171e-05,"Upregulated in Coldspots"
"GNG12",1.28579944741146e-09,-1.05219621112543,0.513,0.756,2.83943091971873e-05,"Upregulated in Coldspots"
"EYA2",1.30636464309656e-09,1.77853208689185,0.466,0.197,2.88484504135014e-05,"Upregulated in Hotspots"
"FCGR2A",1.30819459949237e-09,2,0.295,0.057,2.888886134059e-05,"Upregulated in Hotspots"
"NCOR2",1.31915842452189e-09,1.41163089783559,0.43,0.15,2.9130975488717e-05,"Upregulated in Hotspots"
"AC044810.2",1.33535472529398e-09,-2.00734197534117,0.093,0.352,2.94886383986669e-05,"Upregulated in Coldspots"
"ATXN10",1.3729246961244e-09,1.21874002687711,0.622,0.342,3.0318296064515e-05,"Upregulated in Hotspots"
"LGALS14",1.39804593412479e-09,-3.03952836418664,0.031,0.244,3.08730483632777e-05,"Upregulated in Coldspots"
"NCKAP1",1.42804495019651e-09,-0.882784386128145,0.368,0.715,3.15355166351894e-05,"Upregulated in Coldspots"
"MGST2",1.42830914096117e-09,1.72582503656101,0.456,0.176,3.15413507598454e-05,"Upregulated in Hotspots"
"CHODL-AS1",1.43769682952077e-09,-3.40209844357135,0.021,0.223,3.17486590863071e-05,"Upregulated in Coldspots"
"ME2",1.44598697377925e-09,1.58496250072116,0.352,0.083,3.19317303419671e-05,"Upregulated in Hotspots"
"PPP3CA",1.46040608159303e-09,0.857980995127572,0.85,0.782,3.22501474998189e-05,"Upregulated in Hotspots"
"C1QTNF6",1.47683421410145e-09,-3,0.088,0.326,3.26129299500023e-05,"Upregulated in Coldspots"
"AL008633.1",1.50659876699174e-09,1.96962635095648,0.373,0.114,3.32702205714785e-05,"Upregulated in Hotspots"
"SEC14L1",1.5140958807307e-09,1.83794324189103,0.389,0.124,3.34357793341761e-05,"Upregulated in Hotspots"
"CC2D2B",1.53561489460349e-09,-2.75132088714328,0.047,0.269,3.39109837175288e-05,"Upregulated in Coldspots"
"ERCC6L2",1.55379343778219e-09,1.53397857200235,0.44,0.161,3.43124204865442e-05,"Upregulated in Hotspots"
"TMX3",1.57244271877204e-09,1.66296501272243,0.415,0.14,3.4724252558643e-05,"Upregulated in Hotspots"
"LAP3",1.64514907417761e-09,2.18762700317577,0.311,0.067,3.63298270050642e-05,"Upregulated in Hotspots"
"TMEM144",1.71312895388358e-09,2.57288966842058,0.311,0.073,3.78310266886111e-05,"Upregulated in Hotspots"
"CDR2",1.74068011002526e-09,1.52837897235479,0.446,0.166,3.84394388696879e-05,"Upregulated in Hotspots"
"OLFML2B",1.75457446029815e-09,3.14974711950468,0.223,0.021,3.87462678067641e-05,"Upregulated in Hotspots"
"NSL1",1.77500662340964e-09,1.85798099512757,0.378,0.114,3.91974712647551e-05,"Upregulated in Hotspots"
"AKAP13",1.82117813128504e-09,0.743722960341515,0.927,0.891,4.02170766731675e-05,"Upregulated in Hotspots"
