"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"Endothelial_cells","unknown2",-0.953146913829245,1,2.97,2.06683772508104,9,25,"density_stratified",1,-1.97,0.33670033658697,-1.57046292722699,0.727330024461286,FALSE
"EVT2","unknown2",-0.0557714309579522,13,13.23,4.12397523236643,9,25,"density_stratified",1,-0.23,0.982615268255282,-0.0253014370036876,0.982408662496279,FALSE
"EVT3","unknown2",-0.419849950792838,0,0.23,0.547814758929522,9,25,"density_stratified",1,-0.23,0,-29.8973528539863,0.891299886464054,FALSE
"Fibroblast1","unknown2",-1.49384795470407,5,11.81,4.55869687210251,9,25,"density_stratified",1,-6.81,0.423370025366353,-1.24000896144958,0.498983732539734,FALSE
"Fibroblast2","unknown2",-1.48433931516737,46,60.12,9.51264973866404,9,25,"density_stratified",1,-14.12,0.765136393866182,-0.386211146223084,0.502662139058028,FALSE
"Hofbauer cells","unknown2",-2.02163836933708,5,14.22,4.56065740432188,9,25,"density_stratified",1,-9.22,0.351617440200308,-1.50792146095576,0.271546357675846,FALSE
"maternal macrophages","unknown2",-0.770713954059908,0,0.9,1.16774841624228,9,25,"density_stratified",1,-0.9,0,-29.8973528539863,0.794464859875375,FALSE
"STB","unknown2",0.330922043483599,9,7.77,3.71688747815326,9,25,"density_stratified",1,1.23,1.15830115815208,0.212010403869179,0.912464930890852,FALSE
"unknown2","unknown2",0.430216711073684,2,1.33,1.55735465946378,9,25,"density_stratified",1,0.67,1.50375939736559,0.588573754148194,0.88899087237192,FALSE
"unknown3","unknown2",-0.229036996655928,6,6.83,3.62386868448958,9,25,"density_stratified",1,-0.83,0.878477305874308,-0.186923076363171,0.938791707271765,FALSE
"vCTB2","unknown2",-3.21372235418146,23,56.43,10.4022676238007,9,25,"density_stratified",1,-33.43,0.407584618103711,-1.29482848489856,0.0271623171068327,TRUE
"vCTBp","unknown2",-0.0402528830819501,1,1.05,1.24214704963997,9,25,"density_stratified",1,-0.05,0.952380951473923,-0.0703893277505637,0.98654342539223,FALSE
"Endothelial_cells","unknown3",-1.34660182916561,12,19.04,5.22797448078289,9,25,"density_stratified",1,-7.04,0.630252100807235,-0.665999070598758,0.564642950293769,FALSE
"EVT2","unknown3",0.616277725128106,93,85.6,12.0075733677466,9,25,"density_stratified",1,7.40000000000001,1.08644859811815,0.119619920905293,0.841661007598721,FALSE
"EVT3","unknown3",0.885695541865126,4,2.27,1.95326714129238,9,25,"density_stratified",1,1.73,1.76211453666867,0.817307702666991,0.754435006055539,FALSE
"Fibroblast1","unknown3",-0.198953113909648,71,73.13,10.7060400209084,9,25,"density_stratified",1,-2.13,0.970873786394491,-0.0426443359422457,0.945298676750119,FALSE
"Fibroblast2","unknown3",0.643732238885135,404,387.59,25.491965460323,9,25,"density_stratified",1,16.41,1.04233855362357,0.059823945318892,0.831125626709364,FALSE
"Hofbauer cells","unknown3",-0.963857147540202,77,87.39,10.7796056973295,9,25,"density_stratified",1,-10.39,0.881107678213971,-0.182609754771022,0.7260019665514,FALSE
"maternal macrophages","unknown3",1.88340368110913,12,6.25,3.05298330665385,9,25,"density_stratified",1,5.75,1.9199999996928,0.941106311467004,0.325361120140064,FALSE
"STB","unknown3",1.1950283404268,58,47.37,8.89518653173408,9,25,"density_stratified",1,10.63,1.22440363096423,0.292079229468732,0.633282477140408,FALSE
"unknown2","unknown3",0.404334315167459,8,6.8,2.96784110222916,9,25,"density_stratified",1,1.2,1.17647058806228,0.234465254651153,0.893818583212809,FALSE
"unknown3","unknown3",1.5416627691073,59,45.52,8.74380588840703,9,25,"density_stratified",1,13.48,1.29613356763409,0.374214397911366,0.476614271059869,FALSE
"vCTB2","unknown3",0.375961097172474,366,356.23,25.9867312684801,9,25,"density_stratified",1,9.76999999999998,1.02742610111156,0.0390346314240986,0.901758019833316,FALSE
"vCTBp","unknown3",-1.85411260562253,1,6.23,2.82075639973867,9,25,"density_stratified",1,-5.23,0.160513643633946,-2.63923215449286,0.338412126942103,FALSE
"Endothelial_cells","vCTB2",-1.73173682610704,129,148.92,11.5029025761661,9,25,"density_stratified",1,-19.92,0.866236905715376,-0.207166453997748,0.387909024801463,FALSE
"EVT2","vCTB2",-3.52637166625041,582,682.75,28.5704428040624,9,25,"density_stratified",1,-100.75,0.852435005491245,-0.230338254166676,0.0113612789599284,TRUE
"EVT3","vCTB2",1.7361659253886,24,16,4.60785451509954,9,25,"density_stratified",1,8,1.49999999990625,0.584962501592785,0.385847073909477,FALSE
"Fibroblast1","vCTB2",-3.84019294936237,498,597,25.7799546276959,9,25,"density_stratified",1,-99,0.83417085426996,-0.261585187469645,0.00416506827662988,TRUE
"Fibroblast2","vCTB2",-4.43144369249561,2849,3104.84,57.7328784361671,9,25,"density_stratified",1,-255.84,0.917599618659603,-0.124063301523291,0.000566054134218567,TRUE
"Hofbauer cells","vCTB2",-1.82632410251594,674,724.89,27.8647146626755,9,25,"density_stratified",1,-50.89,0.929796244946227,-0.105013493902173,0.349954644045643,FALSE
"maternal macrophages","vCTB2",1.88690048340722,59,47.73,5.97275802153732,9,25,"density_stratified",1,11.27,1.23611984074511,0.305818619221252,0.324364797934466,FALSE
"STB","vCTB2",-2.03236992337896,347,390.91,21.605318742842,9,25,"density_stratified",1,-43.91,0.887672354248068,-0.171900826740544,0.268855419262127,FALSE
"unknown2","vCTB2",-1.39450879000896,44,54.8,7.74466254783241,9,25,"density_stratified",1,-10.8,0.802919708014545,-0.316672367665382,0.539800779019587,FALSE
"unknown3","vCTB2",0.367698296401175,361,353.58,20.1795876463261,9,25,"density_stratified",1,7.42000000000002,1.02098534984722,0.0299621664980946,0.904888163024482,FALSE
"vCTB2","vCTB2",-3.23569299658198,2695,2872.24,54.7765193372769,9,25,"density_stratified",1,-177.24,0.93829206472964,-0.0918910290832558,0.0258507630070793,TRUE
"vCTBp","vCTB2",0.927775008729956,54,47.4,7.11379368593584,9,25,"density_stratified",1,6.6,1.13924050630508,0.188072349388501,0.738398780849041,FALSE
"Endothelial_cells","vCTBp",-0.174486745080705,2,2.33,1.89126113661458,9,25,"density_stratified",1,-0.33,0.858369098344048,-0.220329953817998,0.952158991532712,FALSE
"EVT2","vCTBp",0.0507461750127632,11,10.75,4.92647967824917,9,25,"density_stratified",1,0.25,1.0232558138583,0.0331668652109016,0.983504796651551,FALSE
"EVT3","vCTBp",-0.359022179639797,0,0.24,0.668482375884875,9,25,"density_stratified",1,-0.24,0,-29.8973528539863,0.90717540169598,FALSE
"Fibroblast1","vCTBp",1.0038807218707,14,10.35,3.6358901206853,9,25,"density_stratified",1,3.65,1.35265700470023,0.435796060372814,0.709768259847631,FALSE
"Fibroblast2","vCTBp",-0.376165448495633,48,51.75,9.96901766130009,9,25,"density_stratified",1,-3.75,0.927536231866135,-0.108524455250642,0.901758019833316,FALSE
"Hofbauer cells","vCTBp",-0.6538495836812,9,12.07,4.69526948700025,9,25,"density_stratified",1,-3.07,0.745650372763409,-0.423428767722698,0.8263057056141,FALSE
"maternal macrophages","vCTBp",1.00822725355618,2,0.79,1.20012625598436,9,25,"density_stratified",1,1.21,2.53164556641564,1.34007544034129,0.708188714064995,FALSE
"STB","vCTBp",-0.574103795683877,5,6.68,2.92630010819675,9,25,"density_stratified",1,-1.68,0.748502993899925,-0.417920006100497,0.854918891500082,FALSE
"unknown2","vCTBp",5.23176976678855,7,1.03,1.14110525900165,9,25,"density_stratified",1,5.97,6.7961164982562,2.76471058346072,2.15737814568531e-05,TRUE
"unknown3","vCTBp",2.48440062892115,12,5.71,2.53179778023443,9,25,"density_stratified",1,6.29,2.10157618176855,1.07147175556686,0.133697331666667,FALSE
"vCTB2","vCTBp",0.480970431244202,53,48.28,9.8134930817037,9,25,"density_stratified",1,4.72,1.09776304885879,0.134566684867234,0.87698179088499,FALSE
"vCTBp","vCTBp",-0.674726221308458,0,0.84,1.24494939250517,9,25,"density_stratified",1,-0.84,0,-29.8973528539863,0.81993500971066,FALSE
"Endothelial_cells","Endothelial_cells",-0.976537014024748,12,16.99,5.10989335515039,9,25,"density_stratified",2,-4.99,0.70629782220681,-0.501651444730638,0.720658353522053,FALSE
"EVT2","Endothelial_cells",0.698295376287887,82,73.95,11.5280728938737,9,25,"density_stratified",2,8.05,1.10885733602287,0.149073763687934,0.814050693384726,FALSE
"EVT3","Endothelial_cells",-0.182647935057492,5,5.56,3.06600783436769,9,25,"density_stratified",2,-0.56,0.899280575377827,-0.153156786716621,0.949257342207978,FALSE
"Fibroblast1","Endothelial_cells",0.812359894888168,100,89.18,13.3192198030371,9,25,"density_stratified",2,10.82,1.12132765192732,0.165207896505963,0.783706939053362,FALSE
"Fibroblast2","Endothelial_cells",2.2223545090863,215,175.75,17.6614486290555,9,25,"density_stratified",2,39.25,1.22332859174268,0.290811971688036,0.207128505171703,FALSE
"Hofbauer cells","Endothelial_cells",1.06158442102116,58,47.95,9.46698142882605,9,25,"density_stratified",2,10.05,1.20959332635642,0.274522086159427,0.683434600285588,FALSE
"maternal macrophages","Endothelial_cells",0.503372708043094,6,4.54,2.90043535568805,9,25,"density_stratified",2,1.46,1.3215859027926,0.402270203978831,0.869925890370462,FALSE
"STB","Endothelial_cells",-0.13269905368201,60,61.17,8.81694305575832,9,25,"density_stratified",2,-1.17,0.98087297693345,-0.0278617739072669,0.963899567563618,FALSE
"unknown2","Endothelial_cells",-0.942616843485081,0,1.27,1.34731307618256,9,25,"density_stratified",2,-1.27,0,-29.8973528539863,0.732108319652682,FALSE
"unknown3","Endothelial_cells",1.2693513622925,36,26.78,7.26355229341621,9,25,"density_stratified",2,9.22,1.34428678112979,0.426840946912059,0.600816477673895,FALSE
"vCTB2","Endothelial_cells",0.664338618900154,229,218.22,16.2266646746843,9,25,"density_stratified",2,10.78,1.04939968838306,0.0695642680630657,0.822484463275745,FALSE
"vCTBp","Endothelial_cells",-0.357925146992598,4,5.08,3.01739067153169,9,25,"density_stratified",2,-1.08,0.787401574648149,-0.344828495449214,0.907588621622979,FALSE
"Endothelial_cells","EVT2",0.638989699917164,78,71.21,10.6261493733643,9,25,"density_stratified",2,6.79000000000001,1.09535177642051,0.131394272600071,0.832857071797832,FALSE
"EVT2","EVT2",-4.51151578091514,183,274.21,20.2171519340196,9,25,"density_stratified",2,-91.21,0.667371722400104,-0.58343753419072,0.000413061790970456,TRUE
"EVT3","EVT2",0.419492013357065,25,22.35,6.31716436833534,9,25,"density_stratified",2,2.65,1.11856823261214,0.161653264703988,0.891299886464054,FALSE
"Fibroblast1","EVT2",-1.51727921128491,307,341.78,22.922610248531,9,25,"density_stratified",2,-34.78,0.898238633036169,-0.154829319848788,0.487323577854191,FALSE
"Fibroblast2","EVT2",-2.47636885373278,583,675.81,37.4782617127596,9,25,"density_stratified",2,-92.8099999999999,0.862668501500625,-0.213121813206351,0.135227018775698,FALSE
"Hofbauer cells","EVT2",-1.59014295917641,156,183.93,17.5644584892391,9,25,"density_stratified",2,-27.93,0.84814875223809,-0.237610779699801,0.454780902120573,FALSE
"maternal macrophages","EVT2",0.591559181595837,20,17.14,4.8346811078024,9,25,"density_stratified",2,2.86,1.16686114345584,0.222632891701806,0.849186936893597,FALSE
"STB","EVT2",-3.41879056153699,176,234.74,17.1815146143885,9,25,"density_stratified",2,-58.74,0.749765698216112,-0.415488269131652,0.0156526672691214,TRUE
"unknown2","EVT2",-1.11795304173444,2,4.79,2.49563254871021,9,25,"density_stratified",2,-2.79,0.417536534359596,-1.26002565280739,0.660644214362263,FALSE
"unknown3","EVT2",-3.00052888558239,78,111.13,11.0413867889057,9,25,"density_stratified",2,-33.13,0.701880680278036,-0.510702299627408,0.0466378748321639,TRUE
"vCTB2","EVT2",-5.35479112553168,652,847.53,36.5149630323314,9,25,"density_stratified",2,-195.53,0.769294302265679,-0.378392469866135,1.17494010386641e-05,TRUE
"vCTBp","EVT2",-1.53119671309139,11,19.91,5.81897800739142,9,25,"density_stratified",2,-8.91,0.552486187817555,-0.855989694769664,0.481522094707479,FALSE
"Endothelial_cells","EVT3",-1.00089053601249,3,6.34,3.3370282551632,9,25,"density_stratified",2,-3.34,0.473186119799182,-1.07952033682219,0.71041802517762,FALSE
"EVT2","EVT3",0.635040003780177,26,21.93,6.40904506037043,9,25,"density_stratified",2,4.07,1.18559051522182,0.245605812393295,0.832857071797832,FALSE
"EVT3","EVT3",-0.405512857719184,1,1.7,1.72620913559104,9,25,"density_stratified",2,-0.7,0.588235293771626,-0.76553474475904,0.893489295080633,FALSE
"Fibroblast1","EVT3",-0.0691467457658132,26,26.44,6.36327848921553,9,25,"density_stratified",2,-0.440000000000001,0.983358547617876,-0.0242105521793299,0.981020698867381,FALSE
"Fibroblast2","EVT3",-1.52932351174262,40,55.53,10.1548167403604,9,25,"density_stratified",2,-15.53,0.720331352409142,-0.473267393952802,0.481778886168725,FALSE
"Hofbauer cells","EVT3",-1.19324965315656,10,14.69,3.9304432114437,9,25,"density_stratified",2,-4.69,0.68073519396319,-0.554834393873083,0.633976974795001,FALSE
"maternal macrophages","EVT3",0.484094852030905,2,1.3,1.44599761096244,9,25,"density_stratified",2,0.7,1.53846153727811,0.621488376574256,0.875510077579747,FALSE
"STB","EVT3",-1.25413640686634,11,18.53,6.00413157414092,9,25,"density_stratified",2,-7.53,0.593631948160085,-0.752359355262816,0.608124531310869,FALSE
"unknown2","EVT3",-0.437474853665708,0,0.27,0.617178329908861,9,25,"density_stratified",2,-0.27,0,-29.8973528539863,0.887545740845778,FALSE
"unknown3","EVT3",-0.387599480952269,8,9.49,3.84417439350464,9,25,"density_stratified",2,-1.49,0.842992623725712,-0.24640808568701,0.898844316969077,FALSE
"vCTB2","EVT3",-1.01018977440547,56,66.48,10.3742883411759,9,25,"density_stratified",2,-10.48,0.842358604078785,-0.247493553247032,0.707646497195529,FALSE
"vCTBp","EVT3",0.755661227086011,3,1.7,1.72034762754391,9,25,"density_stratified",2,1.3,1.76470588131488,0.819427754327062,0.797383369095283,FALSE
"Endothelial_cells","Fibroblast1",1.61678534835586,104,87.18,10.403359985596,9,25,"density_stratified",2,16.82,1.19293415919714,0.254514420754638,0.439321593413192,FALSE
"EVT2","Fibroblast1",1.22293563490768,369,337.79,25.5205581617818,9,25,"density_stratified",2,31.21,1.09239468308389,0.127494198651512,0.618587173737391,FALSE
"EVT3","Fibroblast1",-0.606819997775541,23,26.75,6.17975678642727,9,25,"density_stratified",2,-3.75,0.859813084080007,-0.21790502872015,0.843941900869299,FALSE
"Fibroblast1","Fibroblast1",1.81243694408517,467,414.55,28.9389378037986,9,25,"density_stratified",2,52.45,1.1265227354936,0.171876431634193,0.353935929853834,FALSE
"Fibroblast2","Fibroblast1",0.259360107897371,842,833.03,34.5851182452858,9,25,"density_stratified",2,8.97000000000003,1.01076791952149,0.0154517822574409,0.931715504322928,FALSE
"Hofbauer cells","Fibroblast1",1.43891479742703,249,225.52,16.3178528989669,9,25,"density_stratified",2,23.48,1.104114934369,0.14289036057264,0.518785204508025,FALSE
"maternal macrophages","Fibroblast1",3.88430030277142,44,21.43,5.8105703052908,9,25,"density_stratified",2,22.57,2.05319645347395,1.03787167437081,0.0036353891092637,TRUE
"STB","Fibroblast1",0.775554938610689,303,288.06,19.2636256381625,9,25,"density_stratified",2,14.94,1.05186419495573,0.0729484532344771,0.793358598909461,FALSE
"unknown2","Fibroblast1",0.975384667157452,9,6.26,2.80914811487631,9,25,"density_stratified",2,2.74,1.43769968028152,0.523762345057431,0.721048653820361,FALSE
"unknown3","Fibroblast1",-0.506190121518296,127,134.42,14.6585239104189,9,25,"density_stratified",2,-7.41999999999999,0.944799880963065,-0.0819193103928839,0.8688578677863,FALSE
"vCTB2","Fibroblast1",0.696792504526062,1070,1037.68,46.3839662300705,9,25,"density_stratified",2,32.3199999999999,1.03114640351454,0.0442491843760913,0.814569643651572,FALSE
"vCTBp","Fibroblast1",0.750934409561825,29,24.34,6.20560190066161,9,25,"density_stratified",2,4.66,1.19145439600692,0.252723733340165,0.799038203043267,FALSE
"Endothelial_cells","Fibroblast2",-1.56136424401487,153,176.27,14.9036332089958,9,25,"density_stratified",2,-23.27,0.867986611443422,-0.204255303727322,0.467823878643397,FALSE
"EVT2","Fibroblast2",1.55064057493055,728,676.3,33.341059710607,9,25,"density_stratified",2,51.7,1.07644536448163,0.106275098001248,0.472423637970749,FALSE
"EVT3","Fibroblast2",1.71774051426729,68,54.22,8.02216626075224,9,25,"density_stratified",2,13.78,1.25414976021294,0.326709634311082,0.396051196587578,FALSE
"Fibroblast1","Fibroblast2",1.23420507520647,877,835.68,33.4790391231,9,25,"density_stratified",2,41.3200000000001,1.0494447635446,0.0696262352201965,0.614141396989645,FALSE
"Fibroblast2","Fibroblast2",3.90904904564375,1830,1653.04,45.2693220089667,9,25,"density_stratified",2,176.96,1.10705125102774,0.146722014653016,0.00339129633881882,TRUE
"Hofbauer cells","Fibroblast2",0.812676168209286,465,442.87,27.2310187807651,9,25,"density_stratified",2,22.13,1.04996951701165,0.0703474451754321,0.783706939053362,FALSE
"maternal macrophages","Fibroblast2",-1.45624199320114,32,41.73,6.68158180025773,9,25,"density_stratified",2,-9.73,0.766834411675849,-0.383013013641878,0.513881673443935,FALSE
"STB","Fibroblast2",0.961896540078248,597,570.46,27.5913249431993,9,25,"density_stratified",2,26.54,1.04652385793737,0.065605202924968,0.726127074088745,FALSE
"unknown2","Fibroblast2",-1.21102333557471,8,12.45,3.6745782414483,9,25,"density_stratified",2,-4.45,0.642570281072886,-0.638073835051404,0.626545026439392,FALSE
"unknown3","Fibroblast2",-0.542557687900458,264,274.57,19.4817993278471,9,25,"density_stratified",2,-10.57,0.961503441741773,-0.0566360716252681,0.860206894478159,FALSE
"vCTB2","Fibroblast2",2.29451810139364,2223,2087.83,58.9099732600088,9,25,"density_stratified",2,135.17,1.06474186116635,0.0905037033964732,0.186843503373788,FALSE
"vCTBp","Fibroblast2",0.664279919648945,54,49.51,6.75919874517444,9,25,"density_stratified",2,4.49,1.0906887497255,0.125239459269631,0.822484463275745,FALSE
"Endothelial_cells","Hofbauer cells",0.74679297568132,54,47.12,9.21272725279238,9,25,"density_stratified",2,6.88,1.14601018673289,0.196619869336,0.799887326939097,FALSE
"EVT2","Hofbauer cells",0.872596265151335,194,179.88,16.181595731078,9,25,"density_stratified",2,14.12,1.0784967756222,0.109021864622507,0.760445860908401,FALSE
"EVT3","Hofbauer cells",-0.214023428924503,14,15.03,4.81255722778515,9,25,"density_stratified",2,-1.03,0.931470392486263,-0.102418180631187,0.942711331523747,FALSE
"Fibroblast1","Hofbauer cells",-0.057175396498242,220,221.17,20.4633473766778,9,25,"density_stratified",2,-1.16999999999999,0.994709951616428,-0.00765218322490581,0.982408662496279,FALSE
