"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"EVT","EVT-progenitor",0.855961533544254,15,11.85,3.68007191409751,8,25,"density_stratified",4,3.15,1.26582278470331,0.340075442615605,0.950564520969266,FALSE
"EVT-progenitor","EVT-progenitor",0.84774352020565,8,5.65,2.77206483227637,8,25,"density_stratified",4,2.35,1.41592920328922,0.501749133235734,0.950564520969266,FALSE
"EVT3","EVT-progenitor",-0.823895270851626,0,0.76,0.922447337742969,8,25,"density_stratified",4,-0.76,0,-29.8973528539863,0.950564520969266,FALSE
"FIB1","EVT-progenitor",0.717726360355199,5,3.52,2.06206721813844,8,25,"density_stratified",4,1.48,1.42045454505101,0.506352666630591,0.950564520969266,FALSE
"FIB2","EVT-progenitor",0.211378915062744,27,25.73,6.00816784120424,8,25,"density_stratified",4,1.27,1.04935872518269,0.0695079515231577,0.973261972820743,FALSE
"Hofbauer cells","EVT-progenitor",-1.01587742443929,11,15.17,4.10482593535901,8,25,"density_stratified",4,-4.17,0.725115359213901,-0.463717559940506,0.950564520969266,FALSE
"STB","EVT-progenitor",0.57317358021402,57,51.14,10.2237789767608,8,25,"density_stratified",4,5.86,1.11458740709592,0.156509759963983,0.953961601366213,FALSE
"STB-progenitor","EVT-progenitor",0.942176021804193,13,9.74,3.46007531885091,8,25,"density_stratified",4,3.26,1.33470225858987,0.416517946766266,0.950564520969266,FALSE
"vCTB","EVT-progenitor",-0.268477269328146,39,41.13,7.93363253828442,8,25,"density_stratified",4,-2.13,0.94821298320087,-0.0767169463769971,0.966838643555523,FALSE
"vCTB1","EVT-progenitor",0.250124804318062,1,0.77,0.919540948275581,8,25,"density_stratified",4,0.23,1.29870129701467,0.377069648317069,0.969486792504136,FALSE
"Endothelial","EVT3",-1.01611479116879,0,1.35,1.32859004781442,8,25,"density_stratified",4,-1.35,0,-29.8973528539863,0.950564520969266,FALSE
"Erythroblasts","EVT3",-0.272976424716646,0,0.07,0.256432399976243,8,25,"density_stratified",4,-0.07,0,-29.8973528539863,0.966838643555523,FALSE
"EVT","EVT3",-1.1567259893776,0,1.61,1.39185944953962,8,25,"density_stratified",4,-1.61,0,-29.8973528539863,0.950564520969266,FALSE
"EVT-progenitor","EVT3",0.331662478668873,1,0.7,0.904534033733291,8,25,"density_stratified",4,0.3,1.42857142653061,0.514573171778652,0.966566085670485,FALSE
"EVT3","EVT3",-0.33166247793554,0,0.1,0.301511344577764,8,25,"density_stratified",4,-0.1,0,-29.8973528539863,0.966566085670485,FALSE
"FIB1","EVT3",2.8679246405005,3,0.54,0.857763123337426,8,25,"density_stratified",4,2.46,5.55555554526749,2.47393118592044,0.280829363658293,FALSE
"FIB2","EVT3",0.605973331209361,5,3.68,2.17831368380463,8,25,"density_stratified",4,1.32,1.3586956518047,0.442222329274861,0.953084748043287,FALSE
"Hofbauer cells","EVT3",1.8708904402011,5,1.98,1.61420462322983,8,25,"density_stratified",4,3.02,2.52525252397715,1.33642766442515,0.785163514509222,FALSE
"STB","EVT3",-0.00289285762841214,7,7.01,3.45678954224783,8,25,"density_stratified",4,-0.00999999999999979,0.998573466334012,-0.00205952093934367,0.999650483754194,FALSE
"STB-progenitor","EVT3",0.398736641621294,2,1.47,1.32919813299887,8,25,"density_stratified",4,0.53,1.36054421676153,0.444183845017316,0.958376821148028,FALSE
"vCTB","EVT3",-0.137478250912762,5,5.43,3.12776746145382,8,25,"density_stratified",4,-0.43,0.920810312905928,-0.119024101841197,0.980098352160944,FALSE
"vCTB1","EVT3",-0.318752337789504,0,0.11,0.34509550720186,8,25,"density_stratified",4,-0.11,0,-29.8973528539863,0.966838643555523,FALSE
"Endothelial","FIB1",1.21074687575356,8,4.93,2.53562496031924,8,25,"density_stratified",4,3.07,1.62271805240919,0.698412353993238,0.950564520969266,FALSE
"Erythroblasts","FIB1",-0.605729224886869,0,0.52,0.858469391981856,8,25,"density_stratified",4,-0.52,0,-29.8973528539863,0.953084748043287,FALSE
"EVT","FIB1",2.71704705200376,12,5.9,2.24508441721109,8,25,"density_stratified",4,6.1,2.03389830474002,1.02424754671148,0.359825254622233,FALSE
"EVT-progenitor","FIB1",0.247792131688656,4,3.47,2.13888954479853,8,25,"density_stratified",4,0.53,1.15273775182918,0.20506433803224,0.969976441592434,FALSE
"EVT3","FIB1",-0.628509848322538,0,0.45,0.715979233376404,8,25,"density_stratified",4,-0.45,0,-29.8973528539863,0.951136289112769,FALSE
"FIB1","FIB1",1.74255398486398,4,1.53,1.41745967109894,8,25,"density_stratified",4,2.47,2.61437908325858,1.38646834669097,0.853043895976598,FALSE
"FIB2","FIB1",1.41160379456641,22,15.75,4.42758798371476,8,25,"density_stratified",4,6.25,1.39682539673671,0.48215169607862,0.950564520969266,FALSE
"Hofbauer cells","FIB1",0.847742098890631,11,8.2,3.30289129537908,8,25,"density_stratified",4,2.8,1.34146341447055,0.423807709806101,0.950564520969266,FALSE
"STB","FIB1",-0.459150019045143,25,28.18,6.92584094007888,8,25,"density_stratified",4,-3.18,0.887154009904643,-0.172743515185177,0.958376821148028,FALSE
"STB-progenitor","FIB1",-0.498711039534846,4,5.33,2.66687499186261,8,25,"density_stratified",4,-1.33,0.750469043011169,-0.414135531332735,0.957033259980545,FALSE
"vCTB","FIB1",0.813974965371136,28,23.76,5.20900541118335,8,25,"density_stratified",4,4.24,1.17845117840158,0.236891992195073,0.950564520969266,FALSE
"vCTB1","FIB1",2.58253241270664,2,0.4,0.619546918189723,8,25,"density_stratified",4,1.6,4.9999999875,2.32192809156916,0.425497941800299,FALSE
"Endothelial","FIB2",1.99466096610365,55,42.46,6.28678267189477,8,25,"density_stratified",4,12.54,1.29533678753426,0.37332724847379,0.739482476299314,FALSE
"Erythroblasts","FIB2",-0.0425864064365906,4,4.08,1.87853370714738,8,25,"density_stratified",4,-0.0800000000000001,0.980392156622453,-0.0285691510788238,0.995743176878431,FALSE
"EVT","FIB2",1.1795458734477,62,54.15,6.65510360854014,8,25,"density_stratified",4,7.85,1.14496768234266,0.195306878899299,0.950564520969266,FALSE
"EVT-progenitor","FIB2",0.425320665881844,29,26.74,5.31363787576341,8,25,"density_stratified",4,2.26,1.08451757662362,0.117053436085256,0.958376821148028,FALSE
"EVT3","FIB2",2.07660418968614,7,3.54,1.66618174763788,8,25,"density_stratified",4,3.46,1.97740112938491,0.983605562071382,0.70854658146366,FALSE
"FIB1","FIB2",-0.594494574742409,13,15.28,3.83519059092073,8,25,"density_stratified",4,-2.28,0.850785340258457,-0.233132918518627,0.953084748043287,FALSE
"FIB2","FIB2",0.340242227829936,130,125.55,13.0789174172819,8,25,"density_stratified",4,4.45,1.03544404618849,0.0502495960261365,0.965529165870006,FALSE
"Hofbauer cells","FIB2",0.129571034319607,69,67.82,9.10697368487302,8,25,"density_stratified",4,1.18000000000001,1.01739899733091,0.0248855789242136,0.981005261958297,FALSE
"STB","FIB2",0.423674949125604,257,248.6,19.8265203475272,8,25,"density_stratified",4,8.40000000000001,1.03378921962577,0.0479420644184932,0.958376821148028,FALSE
"STB-progenitor","FIB2",-0.146152405348936,44,45.02,6.97901616753154,8,25,"density_stratified",4,-1.02,0.977343402910321,-0.0330625315980401,0.979826385674286,FALSE
"vCTB","FIB2",1.15293467541001,214,195.27,16.2454997653585,8,25,"density_stratified",4,18.73,1.09591847185386,0.132140477874858,0.950564520969266,FALSE
"vCTB1","FIB2",-0.98188038241666,2,3.77,1.80266357360323,8,25,"density_stratified",4,-1.77,0.530503978639124,-0.914564521157137,0.950564520969266,FALSE
"Endothelial","Hofbauer cells",-0.798860448059516,19,23.23,5.2950424689019,8,25,"density_stratified",4,-4.23,0.817907877709087,-0.289989733888718,0.950564520969266,FALSE
"Erythroblasts","Hofbauer cells",1.1953764763701,4,2.29,1.43051166942589,8,25,"density_stratified",4,1.71,1.74672489006693,0.804652401873726,0.950564520969266,FALSE
"EVT","Hofbauer cells",-0.0569106514215663,28,28.3,5.27142094580567,8,25,"density_stratified",4,-0.300000000000001,0.989399293251258,-0.015375224479742,0.99373096970873,FALSE
"EVT-progenitor","Hofbauer cells",-0.400419042500049,13,14.56,3.89591861031283,8,25,"density_stratified",4,-1.56,0.89285714279582,-0.163498730766147,0.958376821148028,FALSE
"EVT3","Hofbauer cells",-0.198321179682381,2,2.33,1.66396751133785,8,25,"density_stratified",4,-0.33,0.858369098344048,-0.220329953817998,0.973547708449571,FALSE
"FIB1","Hofbauer cells",0.379021981108399,9,7.99,2.66475310130396,8,25,"density_stratified",4,1.01,1.12640800987154,0.17172949938929,0.958665039892187,FALSE
"FIB2","Hofbauer cells",1.30138128286811,81,69.06,9.17486685561059,8,25,"density_stratified",4,11.94,1.17289313638614,0.230071575015103,0.950564520969266,FALSE
"Hofbauer cells","Hofbauer cells",0.337156131477162,39,36.73,6.73278575631247,8,25,"density_stratified",4,2.27,1.06180234138138,0.0865152292247603,0.966566085670485,FALSE
"STB","Hofbauer cells",1.1857953754279,151,133.89,14.429133688129,8,25,"density_stratified",4,17.11,1.12779147060178,0.173500338395239,0.950564520969266,FALSE
"STB-progenitor","Hofbauer cells",-0.0964615039943197,24,24.52,5.39075152647588,8,25,"density_stratified",4,-0.52,0.978792822146052,-0.0309245717797848,0.987529745728977,FALSE
"vCTB","Hofbauer cells",-0.414236666014291,99,104.98,14.436191892727,8,25,"density_stratified",4,-5.98,0.94303676889938,-0.0846140708403463,0.958376821148028,FALSE
"vCTB1","Hofbauer cells",1.72927364670312,4,1.78,1.28377599606816,8,25,"density_stratified",4,2.22,2.24719100997349,1.16812275863982,0.85323585862401,FALSE
"Endothelial","STB",0.815397516697437,87,79.99,8.59703378491616,8,25,"density_stratified",4,7.01000000000001,1.08763595448071,0.121195750421886,0.950564520969266,FALSE
"Erythroblasts","STB",0.0454621363733848,7,6.9,2.19963265987388,8,25,"density_stratified",4,0.0999999999999996,1.01449275347616,0.0207585613797962,0.995648758381092,FALSE
"EVT","STB",1.73556836669614,117,101.89,8.70608170107877,8,25,"density_stratified",4,15.11,1.14829718322555,0.199496065988316,0.853043895976598,FALSE
"EVT-progenitor","STB",0.0722553152723893,52,51.52,6.64310989604335,8,25,"density_stratified",4,0.479999999999997,1.00931677016674,0.0133790312025753,0.992381180381248,FALSE
"EVT3","STB",-1.87553258163272,3,7.58,2.44197303900603,8,25,"density_stratified",4,-4.58,0.395778364063881,-1.33723534422033,0.784892365509388,FALSE
"FIB1","STB",0.619007549603689,32,29.38,4.2325816560047,8,25,"density_stratified",4,2.62,1.08917631037818,0.123237510493915,0.951136289112769,FALSE
"FIB2","STB",-0.634132961037564,232,241.35,14.7445418766239,8,25,"density_stratified",4,-9.34999999999999,0.96125958151663,-0.0570020199348073,0.951136289112769,FALSE
"Hofbauer cells","STB",-0.110280586041193,130,131.19,10.7906572009439,8,25,"density_stratified",4,-1.19,0.99092918666826,-0.0131461295542802,0.985130695597521,FALSE
"STB","STB",-0.182606767703519,464,468.83,26.4502792561302,8,25,"density_stratified",4,-4.82999999999998,0.989697758247148,-0.0149400826336638,0.973958934456506,FALSE
"STB-progenitor","STB",-0.462181089427713,84,88.59,9.93117222779778,8,25,"density_stratified",4,-4.59,0.948188283091227,-0.0767545277963827,0.958376821148028,FALSE
"vCTB","STB",0.135027174755992,378,375.31,19.9219157530777,8,25,"density_stratified",4,2.69,1.00716740827314,0.0103035050473078,0.980098352160944,FALSE
"vCTB1","STB",-1.24612074065988,4,7.5,2.80871659105879,8,25,"density_stratified",4,-3.5,0.533333333262222,-0.906890593095825,0.950564520969266,FALSE
"Endothelial","STB-progenitor",-1.97240948819581,7,15.08,4.09651243637977,8,25,"density_stratified",4,-8.08,0.464190981401579,-1.10720959842403,0.745448100195173,FALSE
"Erythroblasts","STB-progenitor",0.521610289624827,2,1.36,1.22696965954931,8,25,"density_stratified",4,0.64,1.4705882342128,0.556393348444613,0.957033259980545,FALSE
"EVT","STB-progenitor",-2.32500738479805,8,18.98,4.72256564407804,8,25,"density_stratified",4,-10.98,0.421496311885063,-1.2464080838996,0.575263777281204,FALSE
"EVT-progenitor","STB-progenitor",-0.698876650592661,7,9.07,2.96189606212444,8,25,"density_stratified",4,-2.07,0.771775082605096,-0.373747626985935,0.950564520969266,FALSE
"EVT3","STB-progenitor",-0.415720986452072,1,1.53,1.2748935388312,8,25,"density_stratified",4,-0.53,0.653594770814644,-0.613531651653542,0.958376821148028,FALSE
"FIB1","STB-progenitor",-1.41135669097502,2,5.34,2.36651728081669,8,25,"density_stratified",4,-3.34,0.374531835135855,-1.416839738331,0.950564520969266,FALSE
"FIB2","STB-progenitor",0.134975810434194,46,44.91,8.07552106083814,8,25,"density_stratified",4,1.09,1.02427076372691,0.0345971404285503,0.980098352160944,FALSE
"Hofbauer cells","STB-progenitor",0.419648823556878,28,25.29,6.45778052375035,8,25,"density_stratified",4,2.71,1.10715697899932,0.146859791415107,0.958376821148028,FALSE
"STB","STB-progenitor",-1.22168497750071,70,84.83,12.1389722161576,8,25,"density_stratified",4,-14.83,0.825179771297593,-0.277219638136576,0.950564520969266,FALSE
"STB-progenitor","STB-progenitor",0.117591790213374,16,15.51,4.16695756560291,8,25,"density_stratified",4,0.49,1.03159252088771,0.0448732200441295,0.984592455978241,FALSE
"vCTB","STB-progenitor",-1.19476638776168,58,68.84,9.07290338081343,8,25,"density_stratified",4,-10.84,0.842533410795431,-0.247194195446534,0.950564520969266,FALSE
"vCTB1","STB-progenitor",-1.0538461530355,0,1.37,1.3,8,25,"density_stratified",4,-1.37,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","vCTB",-1.24501526738049,56,65.32,7.48585197542536,8,25,"density_stratified",4,-9.31999999999999,0.857317819950133,-0.222097962068652,0.950564520969266,FALSE
"Erythroblasts","vCTB",-0.81173793103465,4,5.99,2.45153013442625,8,25,"density_stratified",4,-1.99,0.66777963260972,-0.582556001094476,0.950564520969266,FALSE
"EVT","vCTB",-2.71438734242951,61,83.56,8.31126775631562,8,25,"density_stratified",4,-22.56,0.730014360929512,-0.454003247770507,0.359825254622233,FALSE
"EVT-progenitor","vCTB",-0.426145516865544,40,42.13,4.99829263778436,8,25,"density_stratified",4,-2.13,0.949442202683374,-0.0748479144148926,0.958376821148028,FALSE
"EVT3","vCTB",0.531070009058584,7,5.82,2.22192927362004,8,25,"density_stratified",4,1.18,1.20274914068681,0.266335769875657,0.957033259980545,FALSE
"FIB1","vCTB",-0.424264068611929,22,23.8,4.24264068711928,8,25,"density_stratified",4,-1.8,0.924369747860321,-0.113458048283168,0.958376821148028,FALSE
"FIB2","vCTB",-0.508211450744057,189,196.22,14.2066850105821,8,25,"density_stratified",4,-7.22,0.96320456629822,-0.0540858618399234,0.957033259980545,FALSE
"Hofbauer cells","vCTB",-0.576341554856881,101,106.69,9.87261798402966,8,25,"density_stratified",4,-5.69,0.946667916384416,-0.0790696649315838,0.953961601366213,FALSE
"STB","vCTB",0.789795597351318,395,377.15,22.6007843789868,8,25,"density_stratified",4,17.85,1.04732864907584,0.0667142287389592,0.950564520969266,FALSE
"STB-progenitor","vCTB",0.611447512014574,77,71.39,9.17494942600214,8,25,"density_stratified",4,5.61,1.07858243449953,0.109136445150566,0.951136289112769,FALSE
"vCTB","vCTB",0.00924329904468958,300,299.82,19.4735666476328,8,25,"density_stratified",4,0.180000000000007,1.00060036021279,0.000865878250579328,0.998453263381177,FALSE
"vCTB1","vCTB",1.35603274010956,9,6.12,2.12384252493142,8,25,"density_stratified",4,2.88,1.47058823505383,0.556393349269683,0.950564520969266,FALSE
"Endothelial","vCTB1",1.44617313613766,3,1.34,1.14785702836885,8,25,"density_stratified",4,1.66,2.2388059684785,1.16272949960587,0.950564520969266,FALSE
"Erythroblasts","vCTB1",-0.259491004602916,0,0.11,0.423906793643331,8,25,"density_stratified",4,-0.11,0,-29.8973528539863,0.967216604957494,FALSE
"EVT","vCTB1",-0.35273228160595,1,1.42,1.19070473996612,8,25,"density_stratified",4,-0.42,0.704225351616743,-0.505890928697313,0.96295787645599,FALSE
"EVT-progenitor","vCTB1",-0.868641068517077,0,0.87,1.0015644328406,8,25,"density_stratified",4,-0.87,0,-29.8973528539863,0.950564520969266,FALSE
"EVT3","vCTB1",2.21232666284957,1,0.13,0.393251147037697,8,25,"density_stratified",4,0.87,7.6923076331361,2.94341646072353,0.641593769599021,FALSE
"FIB1","vCTB1",-0.728662966712579,0,0.48,0.658740763836119,8,25,"density_stratified",4,-0.48,0,-29.8973528539863,0.950564520969266,FALSE
"FIB2","vCTB1",0.883454471112802,6,4.16,2.08273324690844,8,25,"density_stratified",4,1.84,1.44230769196098,0.528378973008256,0.950564520969266,FALSE
"Hofbauer cells","vCTB1",-0.833333332777778,1,2.25,1.5,8,25,"density_stratified",4,-1.25,0.444444444246914,-1.16992499883745,0.950564520969266,FALSE
"STB","vCTB1",0.199677234971714,8,7.36,3.2051725871053,8,25,"density_stratified",4,0.64,1.08695652159145,0.120294234848973,0.973547708449571,FALSE
"STB-progenitor","vCTB1",0.36154776651068,2,1.49,1.4106019919871,8,25,"density_stratified",4,0.51,1.34228187829377,0.424687669419119,0.96290432110416,FALSE
"vCTB","vCTB1",0.603101535446735,8,6.08,3.18354354374956,8,25,"density_stratified",4,1.92,1.3157894734678,0.395928677190302,0.953084748043287,FALSE
"vCTB1","vCTB1",-0.251379173425726,0,0.06,0.238683256575942,8,25,"density_stratified",4,-0.06,0,-29.8973528539863,0.969433256235414,FALSE
"Endothelial","Endothelial",0.660856344855054,40,35.945,6.13597800930327,8,40,"global",NA,4.055,1.11281123936256,0.154208897542594,0.950760104824069,FALSE
"Erythroblasts","Endothelial",1.96774342699807,13,7.695,2.69598156205019,8,40,"global",NA,5.305,1.68940870673302,0.756518392254086,0.745448100195173,FALSE
"EVT","Endothelial",1.15012055096636,75,65.64,8.13827732317747,8,40,"global",NA,9.36,1.14259597804475,0.192315357997561,0.950564520969266,FALSE
"EVT-progenitor","Endothelial",-0.111087672692303,26,26.58,5.22110136824477,8,40,"global",NA,-0.579999999999998,0.978179081979753,-0.0318294799397568,0.985130695597521,FALSE
"EVT3","Endothelial",0.0999755381652241,8,7.73,2.70066063014144,8,40,"global",NA,0.27,1.03492884850777,0.0495315870572454,0.987529745728977,FALSE
"FIB1","Endothelial",-0.141625850408324,35,35.865,6.1076420537951,8,40,"global",NA,-0.865000000000002,0.975881778865861,-0.0352217072749685,0.980098352160944,FALSE
"FIB2","Endothelial",0.496757795147545,182,175.01,14.0712437082686,8,40,"global",NA,6.99000000000001,1.03994057481835,0.0565010923841188,0.957033259980545,FALSE
"Hofbauer cells","Endothelial",0.44469825722777,105,100.205,10.7825922895384,8,40,"global",NA,4.795,1.04785190358717,0.067434831746305,0.958376821148028,FALSE
"STB","Endothelial",1.01353967323256,364,340.215,23.4672609540061,8,40,"global",NA,23.785,1.06991167349744,0.0974917012767177,0.950564520969266,FALSE
"STB-progenitor","Endothelial",0.199887473940578,36,34.665,6.678757670413,8,40,"global",NA,1.335,1.03851146686749,0.0545171473758271,0.973547708449571,FALSE
"vCTB","Endothelial",0.786223017908371,296,280.45,19.7781032162887,8,40,"global",NA,15.55,1.05544660366891,0.077853594196288,0.950564520969266,FALSE
