"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Hofbauer cells","vCTB3","SPP1","ITGAV_ITGB6",0.0803293945983944,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","vCTB3","SPP1","ITGAV_ITGB6",0.0812145683324326,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","vCTB3","SPP1","ITGAV_ITGB6",0.0563125822205538,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","vCTB3","SPP1","ITGAV_ITGB6",0.00335699743970163,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","vCTB3","SPP1","ITGAV_ITGB6",0.00778863483552857,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","vCTB3","SPP1","ITGAV_ITGB6",0.00335699743970163,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","vCTB3","SPP1","ITGAV_ITGB6",0.00335699743970163,0,"SPP1_ITGAV_ITGB6","SPP1 - (ITGAV+ITGB6)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","Fibroblast1","SPP1","ITGA4_ITGB1",0.00295838797688886,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","Fibroblast1","SPP1","ITGA4_ITGB1",0.00589932346616365,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","Fibroblast1","SPP1","ITGA4_ITGB1",0.0714462888072908,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","Fibroblast1","SPP1","ITGA4_ITGB1",0.07224126596581,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","Fibroblast1","SPP1","ITGA4_ITGB1",0.049941117608399,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","Fibroblast1","SPP1","ITGA4_ITGB1",0.00295838797688886,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","Fibroblast1","SPP1","ITGA4_ITGB1",0.00686743919537716,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","Fibroblast1","SPP1","ITGA4_ITGB1",0.00295838797688886,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","Fibroblast1","SPP1","ITGA4_ITGB1",0.00295838797688886,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00291858882575597,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00582019090736593,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","Endothelial_cells","SPP1","ITGA9_ITGB1",0.070550318497546,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","Endothelial_cells","SPP1","ITGA9_ITGB1",0.0713360921637725,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","Endothelial_cells","SPP1","ITGA9_ITGB1",0.0493005137104302,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00291858882575597,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00677540899933367,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00291858882575597,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","Endothelial_cells","SPP1","ITGA9_ITGB1",0.00291858882575597,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","Fibroblast1","SPP1","ITGA9_ITGB1",0.00716573535680278,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","Fibroblast1","SPP1","ITGA9_ITGB1",0.0142295058404945,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","Fibroblast1","SPP1","ITGA9_ITGB1",0.157654101393119,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","Fibroblast1","SPP1","ITGA9_ITGB1",0.159243801763463,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","Fibroblast1","SPP1","ITGA9_ITGB1",0.113368651311047,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","Fibroblast1","SPP1","ITGA9_ITGB1",0.00716573535680278,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","Fibroblast1","SPP1","ITGA9_ITGB1",0.0165419088276529,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","Fibroblast1","SPP1","ITGA9_ITGB1",0.00716573535680278,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","Fibroblast1","SPP1","ITGA9_ITGB1",0.00716573535680278,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00299353726281385,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00596920548657425,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","Hofbauer cells","SPP1","ITGA9_ITGB1",0.0722362040605291,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","Hofbauer cells","SPP1","ITGA9_ITGB1",0.0730392791820091,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","Hofbauer cells","SPP1","ITGA9_ITGB1",0.0505062026266459,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00299353726281385,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00694870912943694,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00299353726281385,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","Hofbauer cells","SPP1","ITGA9_ITGB1",0.00299353726281385,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","myeloid_unknown","SPP1","ITGA9_ITGB1",0.00461714576926827,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","myeloid_unknown","SPP1","ITGA9_ITGB1",0.009191851420638,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","myeloid_unknown","SPP1","ITGA9_ITGB1",0.107370608229179,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","myeloid_unknown","SPP1","ITGA9_ITGB1",0.108518596961532,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","myeloid_unknown","SPP1","ITGA9_ITGB1",0.0759365905036299,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","myeloid_unknown","SPP1","ITGA9_ITGB1",0.00461714576926827,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","myeloid_unknown","SPP1","ITGA9_ITGB1",0.0106944787184959,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","myeloid_unknown","SPP1","ITGA9_ITGB1",0.00461714576926827,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","myeloid_unknown","SPP1","ITGA9_ITGB1",0.00461714576926827,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00291858882575597,0.02,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00582019090736593,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","Endothelial_cells","SPP1","ITGA5_ITGB1",0.070550318497546,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","Endothelial_cells","SPP1","ITGA5_ITGB1",0.0713360921637725,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","Endothelial_cells","SPP1","ITGA5_ITGB1",0.0493005137104302,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00291858882575597,0.03,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00677540899933367,0.01,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00291858882575597,0.02,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","Endothelial_cells","SPP1","ITGA5_ITGB1",0.00291858882575597,0.03,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","EVT2","SPP1","ITGA5_ITGB1",0.00807414864559837,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","EVT2","SPP1","ITGA5_ITGB1",0.0160189578444134,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","EVT2","SPP1","ITGA5_ITGB1",0.174291128684534,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","EVT2","SPP1","ITGA5_ITGB1",0.176013533714856,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","EVT2","SPP1","ITGA5_ITGB1",0.126031524356805,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","EVT2","SPP1","ITGA5_ITGB1",0.00807414864559837,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","EVT2","SPP1","ITGA5_ITGB1",0.0186166685344188,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","EVT2","SPP1","ITGA5_ITGB1",0.00807414864559837,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","EVT2","SPP1","ITGA5_ITGB1",0.00807414864559837,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"EVT2","EVT3","SPP1","ITGA5_ITGB1",0.00603759391892106,0.02,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Fibroblast2","EVT3","SPP1","ITGA5_ITGB1",0.0120027202868279,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","EVT3","SPP1","ITGA5_ITGB1",0.13608107426222,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"maternal macrophages","EVT3","SPP1","ITGA5_ITGB1",0.137488749341123,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"myeloid_unknown","EVT3","SPP1","ITGA5_ITGB1",0.0971565898835968,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"STB","EVT3","SPP1","ITGA5_ITGB1",0.00603759391892106,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"unknown2","EVT3","SPP1","ITGA5_ITGB1",0.0139583777003133,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTB2","EVT3","SPP1","ITGA5_ITGB1",0.00603759391892106,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"vCTBp","EVT3","SPP1","ITGA5_ITGB1",0.00603759391892106,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"Hofbauer cells","EVT2","NAMPT","INSR",0.00741564212687195,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","EVT2","NAMPT","INSR",0.00186427915197974,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","EVT3","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","EVT3","NAMPT","INSR",0.00117703904762372,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","Fibroblast1","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","Fibroblast1","NAMPT","INSR",0.00117703904762372,0.02,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","Fibroblast2","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","Fibroblast2","NAMPT","INSR",0.00117703904762372,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","maternal macrophages","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","maternal macrophages","NAMPT","INSR",0.00117703904762372,0.01,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","STB","NAMPT","INSR",0.0252337468289044,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","STB","NAMPT","INSR",0.00643012889060313,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","unknown2","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","unknown2","NAMPT","INSR",0.00117703904762372,0.02,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","vCTB1","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","vCTB1","NAMPT","INSR",0.00117703904762372,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","vCTB3","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","vCTB3","NAMPT","INSR",0.00117703904762372,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","vCTBp","NAMPT","INSR",0.00469158963789718,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","vCTBp","NAMPT","INSR",0.00117703904762372,0.01,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","Endothelial_cells","NAMPT","ITGA5_ITGB1",0.0115730246021716,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","Endothelial_cells","NAMPT","ITGA5_ITGB1",0.00291858882575597,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","EVT2","NAMPT","ITGA5_ITGB1",0.0315327932037788,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","EVT2","NAMPT","ITGA5_ITGB1",0.00807414864559837,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"Hofbauer cells","EVT3","NAMPT","ITGA5_ITGB1",0.0237207273186498,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"myeloid_unknown","EVT3","NAMPT","ITGA5_ITGB1",0.00603759391892106,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"Fibroblast2","Endothelial_cells","ANGPTL1","ITGA1_ITGB1",0.00291858882575597,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","EVT2","ANGPTL1","ITGA1_ITGB1",0.00760723606122347,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","EVT3","ANGPTL1","ITGA1_ITGB1",0.00402263471032677,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","Fibroblast1","ANGPTL1","ITGA1_ITGB1",0.00890396252767233,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","Fibroblast2","ANGPTL1","ITGA1_ITGB1",0.00710897506309096,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","maternal macrophages","ANGPTL1","ITGA1_ITGB1",0.0027771842284145,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","unknown2","ANGPTL1","ITGA1_ITGB1",0.00203693630195338,0,"ANGPTL1_ITGA1_ITGB1","ANGPTL1 - (ITGA1+ITGB1)","ANGPTL","Secreted Signaling","PMID: 24478758"
"Fibroblast2","Hofbauer cells","ANGPTL1","LILRB3",0.00117703904762372,0,"ANGPTL1_PIRB","ANGPTL1 - PIRB","ANGPTL","Secreted Signaling","PMID: 24478758"
"EVT3","Endothelial_cells","ANGPTL4","ITGA5_ITGB1",0.00291858882575597,0,"ANGPTL4_ITGA5_ITGB1","ANGPTL4 - (ITGA5+ITGB1)","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","EVT2","ANGPTL4","ITGA5_ITGB1",0.00807414864559837,0,"ANGPTL4_ITGA5_ITGB1","ANGPTL4 - (ITGA5+ITGB1)","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","EVT3","ANGPTL4","ITGA5_ITGB1",0.00603759391892106,0,"ANGPTL4_ITGA5_ITGB1","ANGPTL4 - (ITGA5+ITGB1)","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","STB","ANGPTL4","ITGAV_ITGB3",0.00222626433884039,0,"ANGPTL4_ITGAV_ITGB3","ANGPTL4 - (ITGAV+ITGB3)","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","Endothelial_cells","ANGPTL4","CDH5",0.00701144855271923,0,"ANGPTL4_CDH5","ANGPTL4 - CDH5","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","EVT2","ANGPTL4","CDH11",0.00117703904762372,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","Fibroblast1","ANGPTL4","CDH11",0.00911651531732242,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","Fibroblast2","ANGPTL4","CDH11",0.0182275583401553,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","maternal macrophages","ANGPTL4","CDH11",0.00469158963789718,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","unknown2","ANGPTL4","CDH11",0.00117703904762372,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","vCTB2","ANGPTL4","CDH11",0.00117703904762372,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","vCTBp","ANGPTL4","CDH11",0.00117703904762372,0,"ANGPTL4_CDH11","ANGPTL4 - CDH11","ANGPTL","Secreted Signaling","PMID: 30049845"
"EVT3","STB","ANGPTL4","SDC1",0.00420684110529632,0,"ANGPTL4_SDC1","ANGPTL4 - SDC1","ANGPTL","Secreted Signaling","PMID: 29017031"
"EVT3","Fibroblast1","ANGPTL4","SDC2",0.00469158963789718,0,"ANGPTL4_SDC2","ANGPTL4 - SDC2","ANGPTL","Secreted Signaling","PMID: 29017031"
"EVT3","Fibroblast2","ANGPTL4","SDC2",0.00117703904762372,0,"ANGPTL4_SDC2","ANGPTL4 - SDC2","ANGPTL","Secreted Signaling","PMID: 29017031"
"EVT3","EVT3","ANGPTL4","SDC4",0.00117703904762372,0,"ANGPTL4_SDC4","ANGPTL4 - SDC4","ANGPTL","Secreted Signaling","PMID: 29017031"
"Endothelial_cells","Endothelial_cells","ANGPT1","TEK",0.00571959573735476,0,"ANGPT1_TEK","ANGPT1 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"Fibroblast1","Endothelial_cells","ANGPT1","TEK",0.00143605919286728,0,"ANGPT1_TEK","ANGPT1 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"STB","Endothelial_cells","ANGPT2","TEK",0.0438153960476078,0,"ANGPT2_TEK","ANGPT2 - TEK","ANGPT","Secreted Signaling","PMID: 20651738"
"STB","Endothelial_cells","ANGPT2","ITGA5_ITGB1",0.0197450551678816,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"STB","EVT2","ANGPT2","ITGA5_ITGB1",0.0608921809910887,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"STB","EVT3","ANGPT2","ITGA5_ITGB1",0.0461531281751206,0,"ANGPT2_ITGA5_ITGB1","ANGPT2 - (ITGA5+ITGB1)","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707"
"Endothelial_cells","STB","MDK","SDC1",0.00420684110529632,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Fibroblast2","STB","MDK","SDC1",0.00420684110529632,0,"MDK_SDC1","MDK - SDC1","MK","Secreted Signaling","PMID: 28356350"
"Endothelial_cells","Fibroblast1","MDK","SDC2",0.00469158963789718,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350"
